"word","definition"
"Ovohana"," (ouoka) mt. ih. (ovohy): Alana, tsoahana, esorina. ? h. o.: Levilevena, tsinina mafy. 0voka a.: Fanalana ny zavatra mifantsika ka atao an'aina; fanesorana ny nify, na ny tandrok'omby alana hisaraka amin'ny kimbalombalony; fanaovana izay hampikoa ny ventin-dranovola; fikosohana ny tsikoko; fanesorana ny hoditra malemy ivelany amin'ny mangahazo, vary akotry. ? h. o.: Faniniana mafy dia mafy, levilevy. - t.i.f.: Aovoka, ovohana, voaovoka, tafaovoka 1 manovoka, fanovoka, mpanovoka 1 anovohana, fanovohana 1 miovoka, fiovoka, mpiovoka 1 iovohana, fiovohana / mahovoka lovokovoka.
 Ahitsio"
"Ovotra"," a.: Ilay fotsifotsy afovoany indrindra ao anatin' ny hazo, tsoakan-dravinala sy. - da.
 Ahitsio"
"Ovotra"," (Btm) a.: Atin'ny ravinala, izay fotsy ary fihinana.
 Ahitsio"
"Oza"," a.: Fanasana (ny tarehy, ny tanana, ny tongotra). ~ Ny loto manaraka ny rano avy nanasana zavajavatra, toy ny tanana, tarehy, lovia:
 Ahitsio"
"Ozan-dovia"," - t.i.f.: Ozana, aoza, voaoza, tafaoza 1 manoza, fanoza, mpanoza 1 anozana, fanozana 1 mioza, fioza, mpioza / iozana, fiozana 1 mahaoza 1 ozaoza.
 Ahitsio"
"Ozana"," (oza) mt. ih. (ozay na ozao): Sasana.
 Ahitsio"
"Ozana"," a.: Mitovy amin'ny Hozana.
 Ahitsio"
"Ozatra"," a.: Jer. Hozatra.
 Ahitsio"
"Ozoina"," Fihasimban'ny Zoina.
 Ahitsio"
"Ozona"," p.: Teny firariana ratsy ny hafa; fianianana iantsoana loza; ompa. - t.i.f.: Ozonina, aozona, voaozona,tafaozonalrnanozona, fanozona, mpanozona 1 anozonana, fanozonana 1 miozona, fiozona, mpiozona / iozonana, fiozonana 1 mahozona 1 ozonozona. ¶ M.h.: Ompa, sahato, sariko, tsitsika.
 Ahitsio"
"Ozonina"," (ozona) rat. ih. (ozony): Rarina ratsy, ompana.
 Ahitsio"
