"word","definition"
"Sedraina"," (sedra) mt ih. (sedrao): Andramana: Efa nosedrainao ve io fiara kasainao hovidina io? 1 Tsapaina mba hanamarinana ny maha-izy azy marina, ny maha-tsara azy: Sedraina ny volamena sao tsy izy fa sandoka."
"Sedy"," sedisedy p. t.: Maika, may, - t.i.f.: Asedisedy, tafasedisedy J misedisedy, fisedisedy, mpisedisedy / isedisedena, fisedisedena / mahasedisedy."
"Sefahana"," (sefaka) mt.pdr. (sefaho): Tsofohana, sesehana: Sefahana hena ny mofo dipaina dia tonga sakafo tsara tokoa."
"Sefaka"," a,: Elanelana, triatra: Misy ahitra maniry eny antsefa-bato. - t.i.f.: Sefahana, asefaka, voasefaka, tafasefaka J manasefaka, fanasefaka, mpanasefaka J anasefahana, fanasefahana J misefaka, fisefaka, mpisefaka 1 isefahana, fisefahana 1 mahasefaka 1 sefatsefaka."
"Sefosefo"," a.: Fiainana manano sarotra fa toy ny tampina ny lalan-drivotra; fahasemporana noho ny tena misanehaka. - t.i.f.: Misefosefo, fisefosefo, mpisefosefo / isefosefoana, fisefosefoana."
"Sehaka"," a.: Fakana fofon'aina mafy rehefa avy nihazakazaka na nisy asa mafy natao. I t.i.f.: Misehaka, fisehaka, mpisehaka / isehafana, fisehafana J mahasehaka J sehatsehaka."
"Sehaseha"," a.: Hasahisahiana, fiandranandranana mampiseho avona, ajokajoka sy rehareha. - t.i.f.: Asehaseha, tafasehaseha / misehaseha, fisehaseha, mpisehaseha 1 isehasehana, fisehasehana / mahasehaseha."
"Sehatra"," ppk.: Tojo, sendra: Sehatra ny matanjaka noho izy Rakoto ka nanaiky. - t.i.f.: Asehatra, voasehatra, tafasehatra / manehatra, fanehatra, mpanehatra J misehatra, fisehatra, mpisehatra / mahasehatra."
"Sehatra"," a.: Toerana voafefy voatokana handihizana: Halalaho ny sehatra! 1 Toerampisehoana eo anatrehan'olona maro: Aza menatra mise-ho sehatra."
"Seho"," a: Tranga, posaka, fitrangana, fiposahana. i Aseho, voaseho, tafaseho l maneho, faneho, mpaneho 1 anehoana, fanehoana 1 miseho, fiseho, mpiseho 1 isehoana, fisehoana J mampiseho 1 mahaseho J sehoseho. ¶ M.h.: Jer. Tranga."
"Sehotra"," p. t.: Maika te hanao zavatra, liana: Sehotra er? ny anao hanala fanadinana kanefa tsy niomana firy akory. - t.i.f.: Misehotra, fisehotra. ¶ M.h.: Liaka, litika, liana, seriny, saliadiaka, salitika, sedika."
"Sekoly"," (angl. school) a.: Trano fianarana: Misy sekoly telo ao an-tanànanay."
"Sela"," a.: Fitsinjarana bitika indrindra amin'ny manana ai-na; mizara telo ny sala iray: ny vihy (zavatra kiboribory eo afovoany), ny sesitsela, manodidina azy, ary ny fonontsela izay mamaritra ny sala tsirairay avy."
"Selahina"," (selaka) mt. ih. (selaho): Endahina isan'elakelany, silahina: Selaho io hazo io."
"Selaka"," a.: Silaka, lanin-kazandrano, elakelaka miendaka amin'ny zavatra iray. - t.i.f.: Selahina, aselaka, voaselaka, sinelaka, tafaselaka 1 manelaka na manaselaka, fanaselaka, mpanaselaka 1 anaselahana, fanaselahana J miselaka, fiselaka, mpiselaka 1 iselahana, fiselahana 1 mahaselaka J selatselaka."
"Selarana"," (selatra) mt. pdr. (selaro): Ampandalovana zavatra haingana dia haingana toy ny tselatra: Noselaran' ny namany baolina teo anoioany tsara ka saika fanina izy. 1 Asiana ka haingana dia haingana no fandehan'ny famelezana: Noselarako tehamaina ilay zaza tsy vaiahara."
"Selatra"," a.: Fitsoriahan-javatra haingana, toy ny baolina, vorona...; fisehoan-javatra mihelatra vetivety, toy ny hazavana. - t.i.f•: Selarana, aselatra, tafaselatra 1 manaselatra, fanaselatra, mpanaselatra J anaselarana, fanaselarana 1 miselatra, fiselatra, mpiselatra J iselarana, fiselarana J mahaselatra 1 selatselatra."
"Seliselena"," na Seloseloina (selisely) mt. ih (seliseleo, sebseloy): Helingelenina amin' ny fandalovana na fipetrahana eo anoloana: Mbelà ianao fa aza seliseleninao eo i Dadatoanao."
"Selisely"," na Seloselo a.: Faneraserana na fandalondalovana na fipetrahana eo anoloan' olona. - t.i.f.: SeBselena, na seloseloina, aselisely na aseloselo, voaselisely, sinefisely, tafaselisely / manelisely, manaselisely, manaseloselo, fanelisely..., mpanelisely... 1 aneloseloana, faneloseloana 1 miselisely na miseloselo, fiselisely na fiseloselo, mpiselisely na mpiseloselo 1 iseloseloana na iseliselena,•fiseliselena na fiseloseloana J mahaselisely."
"Selontselona"," sy Selintselina a.: Serantserana, fanelingelenana na fisalovandovanana olona tokony hohajaina. - t.i.f.: Aselontselona, voaselontselona, sinelontselona, tafaselontselona 1 manelontselona, na manaselontselona, fanelontselona na fanaselontselona, mpanaselontselona na mpanelontselona J manelintselina na manaselintselina, fanelintselina na fanaselintselina, mpanelintselina na mpanaselintselina / anelontselonana, fanelontselonana 1 miselontselona, fiselontselona, mpiselontselona 1 iselontselonana, fiselontselonana J mahaselontselona."
"Selotselotra"," a.: Fisalovanana ny raharahan'ny hafa, fisosasosana. - t.i.f.: Miselotselotra, fiselotselotra, mpiselotselotra 1 iselotselorana, fiselotselorana 1 mahaselotselotra."
"Sembana"," a.: Aretina tampoka tsy nampoizina, tsy nahina: Voan'ny sembana ny zaza 1 p, t.: Azon'aretina tampoka: Sembana ny zanako halina. 1 Azon-tsampona, azon-javatra manampontsampona: Sembana ny dianay. / Semban-drahona ny volana. - t.i.f.: Sembanina, asembana, voasembana 1 misembana, fisembana, mpisembana 1 isembanana, fisembanana 1 sembantsembana 1 manembantsembana, fanembantsembana, mpanembantsembana 1 anembantsembanana, fanembantsembanana 1 mahasembantsembana."
"Sembanina"," (sembana) mt. ih. (sembano): Sakanam-tsampona tsy nampoizina, tsy nahina."
"Sembo"," a.: Akanjo betsimisaraka vita amin'ny lamba izay zairina atohy amin'ny ambainy roa ka lasa toa lasaka misy vavany roa."
"Seminarista"," (fr. séminariste) a.: Tanora mlkasa hanao pretra ka miomana amin'ny toerana fanofanana amin'izany. ? Ireo antokon'olona miofana ara-pirehan-kevitra na arateknika."
"Seminera"," (fr. séminaire) a: (Fiv. kay.) Toerana anomanan'ny Eglizy ny tanora manam-pikasana ho pretra. / Fiofanan'antokon'olona miaraka, amin'ny toarana iray, ara-pirehan-kevitra na arateknika."
"Semporina"," (sempotra) mt. ih. (sempory): Atao izay hampisanehaka, hahasempotra."
"Sempotra"," p.t.: Tsy afa-miaina noho ny hafanana be loatra: Sempotry ny hafanana aho izany. 1 Tsy avy miaina noho ny tsy fisian'ny rivotra na ny fibosesiky ny rivotra be loatra, misanehaka no-ho ny hazakazaka: Nihazakazaka aho ka sempotra. / Rehefa mandeha ny aotomobilina ka mivoha ny varavarana, mila ho sempotra ny zazakely. / Sokafy aho fa sempotra. • Be raharaha na ahiahy na alahelo ka toa tsy afa-miaina noho ny fahasahiranana: Sempotry ny volan' olona Rakoto. / Mbola sempotry ny fanadinana aho ka tsy afa-manoratra. - t.i.f.: Semporina, asempotra, voasempotra, sinempotra 1 manempotra, fanempotra, mpanempotra 1 anemporana, fanemporana J misempotra, fisempotra, mpisempotra1 isemporana, fisemporana J mahasempotra 1 sempotsempotra 1 hasemporana, fahasemporana. ¶ M.h.: Ana, tsy avy miaina, mikoika, mihehaka, misanehaka, misefosefo, misohika, any am-bolon-tsoflna ny aina, mitranga ny lela."
"Senasena"," a.: Zavamaniry fanao fanafody serin-jazakely (misy senasena lahy sy senasena vavy)."
"Sendahana"," (sendaka) mt, ih. (sendaho): Endahan-koditra, endahan-damba."
"Sendaka"," a: Fanendahana na fanesorana ny hodi-javatra, na fanalana ny lamba tanna. i t.i.f.: Sendahana, asendaka, voasendaka, sinendaka, tafasendaka 1 manasendaka, fanasendaka, mpanasendaka J anasendahana, fanasendahana 1 misendaka, fisendaka, mpisendaka 1 isendahana, fisendahana 1 mahasendaka 1 sendatsendaka."
"Sendaotra"," na Sendoatra p.t.: Mihoatra ny antonony; tafahoatra ny mety; tsy ara-drariny. ~ Tezitra misafoaka: Mora sendaotra loatra Rangahy iny ka sarotra iraisamonina. - t.i.f.: Asendaotra 1 mahasendaotra."
"Sendika"," (fr. syndicat) a.: Fikambanan'olona iray asa na mitovy zo mijoro hiaro ny tombontsoany: Sendikan'ny Dokotera. / Sendikan'ny Mpampiasa."
"Sendrasendra"," p.mt. na a.: Tsy nampoizina, tsitointoina, zavatra tsy nampoizina: Sendrasendra no nahitako azy. / Misy tokoa ny sendrasendra. 1 Raha ohatra ka...: Sendrasendra, hono, ka mahita volamena iray kilao isik a... ¶ M.h.: Anjara, vintana, lakalaka, kendry tohina, tsitointoina, tsy satry, tsy nahy, tsy nampoizina, samba-samba, kisendrasendra, kinan ga, an-tsapaka, sendrasendra vary amin'ananana. — Sendrasendra, maty vavany, divi-janahary, avivitra, am bivitra, variraiventy."
"Sendrasendraina"," (sendrasendra) mt. ih. (sendrasendrao): Vinavinaina ara-keviny: Moa ve azo sendrasendraina fa ho avy ny zokinao. ? Enti-milaza akoholahy iray izay asiana akoholahy hafa eo anoloany mba hitsapana raha te hiady izy: Aza sendrasendraindRangahy ny akoholahiko."
"Sengisengy"," (Btm) a.: Vady vazo."
"Senoka"," Senotsenoka p.t.: Sahirana, mivezika atsy mivezika aroa, miheninkenina: Mbola senoky ny fanetsana izahay amin'izao fotoana izao. 1 Renoka fatratra aminjavatra iray: Senoky ny fitiavam-bola izy. ? Dibo-kafaliana, entanin-kafaliana: Senoky ny hafaliana ny fianakaviana noho ny nahatongavan-dRanaivo avy any andafy. - t.i.f.: Asenoka, voasenoka, senotsenokaJ misenotsenoka, fisenotsenoka, mpisenotsenoka / isenotsenohana, fisenotsenohana / mahasenotsenoka."
"Sentoina"," (sento) mt. ih. (sentoy): Tr'ohina amin'ny orona."
"Sentsena"," a.: Ady: Mila sentsena."
"Sepo"," (Br) a.: Lamba landihazo nasoka anaty ranon-doko angana antitra."
"Septambra"," (fr. septembre) a,: Anaran'ny volana fahasivy amin'ny taona araka ny kalandrie, misy andro 30."
"Serana"," a.: Fandalovana haingana mihelina, ? Aretin-tampoka mahazo vetivety. - t.i.f.: Seranana, na seranina, aserana, voaserana na sinerana, tafaserana 1 manerana, fanerana, mpanerana 1 aneranana, faneranana 1 manaserana, fanaserana, mpanaserana J anaseranana, fanaseranana 1 miserana, fiserana, mpiserana 1 iseranana, fiseranana J mahaserana 1 serantserana."
"Seranana"," na Seranina (serana) mt, ih. (serano): Lalovana eo anoloana: Tsy tokony hoseranina ny zokiolona. 1 Hanina (fiteny amin'ny fanorona rehefa mipaika ka mihinana avy eo ant]aka no midina eo anoloana)."
"Seranana"," a.: Toerana natokana hitodiana sy hiaingan'ny sambo; fitodian-tsambo. • h. i.: Fiantsonan'ny mpandeha amin'ny fiara samihafa: Seranam-p iaramanidina."
"Serasera"," a.: Fandalovana mivezivezy eo an oloan'olona; fandalondalovana matetika eo anoloan'olona; fifamangiana matetika. - t.i.f.: Seraseranina, aserasera J manerasera J mifanerasera."
"Seraseranina"," (seraserana) mt. . ih. (seraserano): Enti-milaza olona izay lalodalovana matetika eo anoloany: Noseraseranin'Ikoto i Dadabe ka tezitra."
"Serena"," (sery) p.t.: Tratran'ny sery, voan'ny sery."
"Seriny"," Seriseriny p.t.: Liana fatratra, tia aoka izany; maimay sy dodona handeha na hanao zavatra; revo dia revo: Seriny er? izy nioty voninkazo hiarahabany an-drainy tonga fety."
"Seritse"," a.: Anaran-kafa ilazana ny fandiafasika."
"Serivisy"," (fr, service) a,: Sampan-draharaha misahana antokon'asa iray manokana: Ny servisy mikarakara ny vatsim-pfanarana ao amin'ny Minisiteran'ny Fanabeazana."
"Serizà"," (fr. sergent) a,: Ambaratongam-pahamboniana na gradin'ny miaramila an-tanety sy ana habakabaka eo anelanelan'ny Serizà-Sefo amboniny sy ny Kaporaly-Sefo ambaniny; mitovy laharana amin'ny Martre faharoa kilasy faharoa."
"Serizà-Sefo"," (fr. sergent-chef) a.: Ambaratongam-pahamboniana na gradin'ny miaramila an-tanety sy ana habakabaka eo anelanelan'ny Adijidà izay amboniny sy ny Serizà tsotra ambaniny; mitovy laharana amin'ny Martre faharoa, kilasy voalohanY (fer, Grady)."
"Serizy"," (fr. cerise) a.: Voankazo ohatra ny ankibe ny habeny, mamy tsars maro mpankafy."
"Sermona"," (fr. sermon) a.: (Fis,. prot.) Toriteny any am-piangonana: Nafonja ilay sermo- a na henoko tamin'ny Alaha- dy izay! t• Levilevy, bedibedy sesilany miverimberina: Ianao koa be sermona!"
"Sertifika"," (fr. certificat) a.: Taratesy fanamarinana."
"Servieta"," (fr. serviette) a.: Tapa-damba lehibebe atao famaohana rehefa avy misasa tarehy na tanana, na raha avy nandro."
"Sery"," a.: Aretina mahatsentsintsentsina ny orona, dia mahabe ranon-delo (vaky ny sery) ary saika matetika miafara amin'ny kohaka. - t.i.f.: Serena, seriserena."
"Sesehana"," na Sesefana (sesika) mt. pdr. (seseho, sesefo): Ampidiran-javatra betsaka izay atsofoka atao mifanizina: Nosesefanao kapoaka angaha ity ondana ity no malemilemy mahafinaritra toy izany? ~ h.o.: Sesehany mofo tontolo andro ny zana-dRamatoa io ka aiza no tsy harory kibo? ? Asiana, lerana: Seseho ny totohondry, leity, io raha mamely an'ialahy a!"
"Sesehena"," (sesika) p.t.: Be dia be, maso dia maso: Sesehena ny olona miheuitra toy izany ianao izany. - t.i.f.: Hasesehena."
"Sesi-kena"," a,: Hena voatoto aiditra na asisika ao anaty tsinain-kena nesorina ny tao anatiny."
"Sesika"," a.: Zavatra aiditra ao anaty zavatra hafa (kidoro, ondana) ka atao mifanizina; alentika na atosika hifatratra: Sesi-kidoro. - t.i.f.: Sesehana, sesefana, asesika, voasesika, sinesika, tafasesika / manesika, fanesika, mpanesika / anesehana, fanesehana / misesika, fisesika, mpisesika / isesehana, fisesehana / mahasesika / sesitsesika J mibosesika. -  F.-p.: Sesi-by, sesi-kazo: vy na hazo atao hitanana ny sisiny amin'ny rafitra. / Sesidohalika: famelezana na fanerena ny sasany noho ny hafetsena ananana. / Sesikena: hena voatoto asesika ao anaty ladobo (akoho na vorona). J Sesik'ondana; sesikidoro: ny bozaka na zavatra hala atao sesiky ny ondana na ny kidoro fatoriana. / J Sesi-manta: fandentehana zavatra, toy ny fantsika, ka tsy mila rindrany fa atao an' aina fotsiny amin'izao. / Sesi-montotra: fihinanana salsa-fo atao an-kisesy, na ny teny atao miverimberina na dia mbola tsy heno tsara aza ny teo aloha.J Sesi-tany: fandroahana olona hifindra fonenana noho ny heloka vitany. / Manesi-tany: mampiala eo amin'ny tany iray."
"Sesilany"," a.: Fitohitohizan-javatra tsy an-kiato, tsy an-kijanona. ~ p.t.: Tsy an-kijanona, tsy miato: Loza izay fahoriana sesilany nihatra tamin'io fianakaviana io izay! Mifanindry lany, an-kisesy, mitontohitra."
"Sesimiorika"," a.: Totohondry misesika avy ambany dia ale-fa miakatra: Voan'ny sesimiorika ny anao lahy ka nitsirara."
"Sesitany"," a.: Fandroahana honina any ivelan'ny tanindrazana: Natao sesitany tanna maro ireo tia tanindrazana rfiâiagasy."
"Sesy"," a.: Fizoran-javatra mitohitohy; fifandimbiasan-javatra tsy misy fiatoana. - t.i.f.: Asesy, voasesy, tafasesy / manesy, fanesy, mpanesy / anesena, fanesena f misesy, fisesy, mpisesy J isesena, fisesena / mahasesy 1 misesisesy, fisesisesy, mpisesisesy J isesisesena, fisesisesena / kosesy. a F.-p,: Sesilany: mitohy tsy misy elanelany. / Sesy omby: enti-milaza fanerena ny rehetra hanao raharaha. / Sesy rivotra: tsy an-kiato fa mifampitohy hatrany tsy misy fijanonana."
"Setaseta"," a.: Hetraketraka sy anjonanjona tafahoatra. 1 Asetaseta, tafasetaseta 1 misetaseta, fisetaseta, mpisetaseta J mahasetaseta."
"Setra"," a.: Fanoherana, fitsenana, fanohanana: Mahery setra ity zaza ity. - t.i.f.: Setraina, asetra, voasetra, sinetra, tafasetra / manetra, fanetra, mpanetra 1 anetiana, fanetrana J mahasetra / setrasetra / misetrasetra. • F.-p.: Mahery setra: mampiseho hasiahana, hetraketraka sy her?."
"Setraina"," (setra) mt. ih. (setrao): Toherina, tsenaina, tohanana: Nosetrain'ny miaramila ny fnmelezan'ny fahavalo."
"Setrasetra"," a.: Hetraketraka feno avona. ¶ M. h. : Setaseta, sotasota."
"Setrena"," (setry) mt. fh, (setreo): Omena valiny, valiana: Setreo kely izany fitenenana iiany, razoky."
"Setrohana"," na Setrohina (setroka) m,t ih. (setrohy): Donafana setroka: Aza setrohanareo izahay, rankizy, fa vonoy izao afo izao."
"Setroka"," a.: Fifangaroana gazy sy enton-drano avy amin'ny zavatra mirehitra ka miseho amin'ny endrika fotsifotsy midonaka: Vohay ny varavarankely fa manempotra izany setroka izany. 1 p.t.: Voan'ny setroka: Setroky ny kitay aho fa vonoy izao afo izao. - t.i.f.: Setrohana, na setrohine, asetroka, voasetroira, sinetroka / manetroka, fanetroka, mpanetroka / anetrohana, fanetrohana J mahasetroka / setrotsetroka. * Ohab.: Setroky ny kitay nalainy: voan'ny nataony ihany. ¶ M.h.: Mandrora mitsilany, mpivaro-drano tratr' orana, vivy nanitrika."
"Setry"," a.: Famaliana, valin-teny: Ny holazaiko ho setrin' izany dia izao... - t.i.f.: Setrena, asetry, voasetry, sinetry / manetry, fanetry, mpanetry / anetrena, fanetrena J misetry, fisetry, mpisetry 1 isetrena, fisetrena. ? F.-p.: Setrim-bola: fainerin'ny vola nanalana ny vidin-javatra. / Setrin-teny: valin-teny na fanoherana amin' ny baiko amena."
"Seva"," a.: Anaran-kazo madinika izay nampiasain'ny olona ho toy ny savony hanasandamba ny raviny taloha ary mbola ampiasain'ny olona eny ambanivohitra ho fanasam-bilia ankehitriny: Ravintseva,"
"Seva"," a.: Anarana hafa ilazana ny toaka."
"Sevosevo"," Sevoka sy Sevotsevoka p. t.: Maimay hanao zavatra, nefa malaky mijanona; maimaika amin'izay atao fa mora kivy na leony, - t.i.f : Sevosevoina, sevohina, sy sevotsevohina, voasevosevo, sinevosevo, tafasevosevo / misevosevo, na misevotsevoka, fisevosevo, na fisevotsevoka, mpisevosevo, na mpisevotsevoka J isevotsevohana, fisevotsevohana / isevosevoana, fisevosevoana / mahasevosevo, mahasevotsevoka."
"Sevosevoina"," Sevohina, Sevotsevohina (sevosevo) mt. ih. (sevosevoy, sevohy, seuotseuohy): Atao amim-pirotorotoana."
"Seza"," (fr. chaise) a.: Fanaka fitoerana misy tongony sy fiankinana: Mipetraha eo ambony seza, tompoko, -  F.-p.: Seza be: seza makadiry ary mihaja. J Seza bory: seza iva sady kely ary tsy misy fiankinana. J Seza lamba: seza izay lamba no natao tampony, ara( mahazo miforitra. J Sezaiava: karazan-tseza lava mahazo miforitra, azo itsorana."
"Si"," (na Ti amin'ny solfa) a,: Ny feo fahafito amin'ireo ambaratongam-peo valo amin'ny gama, izany hoe izy no farany, alohan'ny do ambony."
"Sia"," na Siasia a,: Fahadisoandalana, fiviliana, fibirioka. ~ Haitraitra, sitrapo: Olona be sisia. ~ Fandehanana foana atsp sy ar?. - t.i.f.: Tafasiasia 1 mania, fania, mpania / maniasia, faniasia, mpaniasia J aniasiavana, faniasiavana J misiasia / mahasiasia, * Ohab.: Amalona an-drano ny olombelona, ka be siasia: tsy maharitra ary miovaova ny olombelona, toy ny amalona ao anaty rano mitsoriaka atsy mitsoriaka aroa."
"Siahina"," (siaka) mt. ih. (siaho): Hiraina amin'ny alalan'ny siaka: Siaho kely hoe, ry ise, ilay hira fanaontsika tany am-pianarana. 1 Antsoina amin'ny sioka: Nosiahiny ilay zazalahy ka niherika."
"Siaka"," ft.: Halozana, faharatsiam-panahy. ~ Tsiron-javatra manaikitra ny lela, toy ny sakay. - t.i.f.: Ankasiahina J mankasiaka, fankasiaka, mpankasiaka / ankasiahana, fankasiahana / mahasiaka 1 masiaka / hasiaka, fahasiaka, hasiahana, fahasiahana / masiatsiaka."
"Siaka"," a.: Feo mikiririoka ataon'ny molotra, sioka: Ny siakan'ny manina. ? Feo entina miantso. i t, i.f.: Siahina, asiaka, voasiaka, siniaka, tafasiakal misiaka, fisiaka, mpisiaka / isiahana, fisiahana 1 mahasiaka / siatsiaka."
"Siansa"," Jer. Siansy."
"Siansy"," na Siansa (fr, sciences) a.: Fitambaran'ny fahaizana amam-pahalalan'ny olombelona momba ny toetran'ny zavaboary, ny hery ao aminy, ans... azo tamin'ny fandinihana ny toetrany sy ny fomba amam-pitsipika mifehy azy sy ny fanandram ana."
"Siantsiana"," ft.: Fiviliana amin' izay tokony ho izy; fahadisoam-pandeha noho ny haitraitra (jer. Siasia). - t.i.f.: Misiantsiana, fisiantsiana, mpisiantsiana 1 fisiantsianana J mahasiantsiana."
"Sidikina"," Sidikinina (angl. God soue the king) a,: Hiram-pirenena."
"Sidina"," ft.: Fiakarana amin'ny avo, fisondrotana ambony eny amin'ny habakabaka, fiaingaingana ambony. - t.i.f.: Sidinina, asidina, voasidina, tafasidina / manidina, fanidina, mpanidina / anidinana, fanidinana J misidina, fisidina, mpisidina 1 isidinana, fisidinana / mahasidina / sidintsidina. -  F.-p.: Manindao sidina: tsy mahavoa, mivaona any amin' ny tsy izy, manadino hafatra."
"Sidindahy"," a.: Tovolahy matanjaka be aina."
"Sidinina"," (sidina) mt, pdr. (sidino): Torahana: Nosidininy saki ilay alika."
"Sidintsidina"," a.: Karazam-borona mainty ny lamosiny, fotsy ny takibany ary ny volombodiny somary dimbana; mahatratra 16.18 sm ny halavany; ny sidihtsidina dia mivelona amin'ny bibikely ramriasanY amin'ny vavany eny atn-panidfnana."
"Sidiny"," a.: Tanora: Sidin-dahy."
"Sidiona"," a.: Karazan-damba."
"Sidiondiona"," a.: Asa ataon'ny olona mivoivoy ats? sy ar? mba handositra adidy, handositra asa. - t.i.f.: Asidiondiona, tafasidiondiona / manasidiondiona, fanasidiondiona, mpanasidiondiona 1 anasidiondionana, fanasidiondionanal misidiondiona, fisidiondiona, mpisidiondiona 1 isidiondionana, fisidiondionana 1 mahasidiondiona."
"Sidira"," (fr. cidre) a.: Zavapisotro atao amin'ny ranon'ny paoma avela hiketriketrika."
"Sifaka"," a.: Karazan-gidro fotsy fa mainty loha."
"Sifile"," (fr, sifflet) a.: Fitaovana metaly tsofina ka mamoaka feo mafy mikarantsana; kirirloka, tsotsiika."
"Siforina"," (sifotra) mt ih. (sifory): Angalarina amim-pahakingana."
"Sifotra"," a.: Biby misy akorany boribory ny vatany ary misy tandrony roa lava ny lohany: Misy karazany maro ny sifotra, fa ao ny sifomainty, ny sifotr'ala, ny sifotr'amboa. -  F.-p.: Sifotr'omby: fandraisana ny tandrok'omby amim-pahakingana ka misavily ary mikainkona eny mova tsy ny akoran-tsifotra. / Misifotr'omby: misangy omby, izay raisina ny tandrony ka isavilianana."
"Sifotra"," a.: Halatralatra madinika atao amim-pahakingana, famitahana tsy mendrika. - t.i.f.: Siforina, voasifotra I misifotra, fisifotra, mpisifotra/ isiforana, fisiforanal mahasifotra I sifotsifotra."
"Sigara"," (fr. cigare) a.: Ravimparaky voatorotoro mihorona ao anaty taratasy manify ka atao fifoka: Nahaiany si-gara telo pake isan'andro a-ho taloha."
"Sihanaka"," (Ski) a,: Kamory lalina tsy misy ahitra."
"Sihanaka"," a.: Foko kelikely manodidina ny farihin'Alaotra, izany hoe amin'ny tany voafaritry ny renirano Benrarivo ambony sy Tampoketsa atsimo (avaratra), ny renirano Mahajamba ambony (andrefana), ary ireo havoana bezanozano sy ny ala (atsinanana). Renivohiny: Ambatondrazaka."
"Sikajy"," a.: Anaram-bola izay lasiroa sy ilavoamena no sandany (0Fr 60): Sikajy telo (1Fr 80), sikajy dimy (3Fr 00)."
"Sikidy"," a.: Fahaizana mampahalala ny ho avy na manazava ny antony nisian-javatra iray amin'ny alalan'ny fandaharana voan-tsaramaso na voan-kily, izay sarotra dia sarotra ho an'ny tsy niofana amin'izany. (Misy karazany roa ny sikidy, dia ny sikidy joria ary ny sikidy alanana: amin'ny sikidy joria, dia roa karazana ny fipetraky ny voan-javatra, na jama na taraiky, ka apetraka amin'ny laharana roa mifanao ambony sy ambany ny voa ao anaty kitranotrano valo valo avy; ny sikidy alanana kosa, izay sarotra noho ny joria, dia misy kitranotrano 36, izay manao toa sarina efamira telo, fa jama sy taraiky ihany koa no fipetraky ny voa; rehefa voalahany amin' ireo kitranotrano ny voa, ka eo no mahasarotra azy, dia vakin'ny mpisikidy eo ny valin'ny fanontaniana natao taminy)."
"Sikilaonina"," (fr. cyclone) a.: Rivo-mahery avy amin'ny tsindrin'ny atmosfera amin' ny toerana iray ka mampisondrotra ny rivotra manodidina azy, izay misangodina mifindra hatrany manaraka ilay toerana mifindrafindra koa; manimba izay rehetra sendra azy ilay rivotra mitambolina; rivo-doza."
"Sikina"," a.: Lamba ahodidina ny tena ka midina hatreo amin'ny lohalika: Naka lamba hataony sikina Rasoa dia lasa nanome hanina ny akoho amam-borony. • Fanodidinana lamba ny tena, ka ho an'ny lehilahy, eo amin' ny valahana no fatorana ilay lamba, fa eo ambany helika kosa ho an'ny vehivavy. 1 h.i.: a) Famorana na hasoavana: Sikin-jaza. b) Hafanam-po, faharisihana amin' ny asa. - t.i.f.: Sikinana, asikina, voasikina, tafasikina 1 manasikina, fanasikina, mpanasikina / anasikinana, fanasikinana 1 manikina, fanikina, mpanikina 1 anikinana, fanikinana / misikina, fisikina, mpisikina / isikinana, fisikinana 1 mahasikina / sikintsikina. -  F.-p.: Sikim-balaka: lamba ahodidina ny valahana, ary asikina fotsiny fa tsy migehy mafy. J Sikim-bavy na sikin-tratra: lamba ahodidina ny tena ka hatreo arnin'ny helika no angiazana azy mafy. / Sikim-ponitra: lamba angiazana mafy ny valahana mba tsy hivaha eo am-panaovana raharaha. / Misikim-ponitra: miasa amin-kerimpo mafy. / Sikin-dahy: lamba ahodidina ny valahana rehefa miasa."
"Sikinana"," (sikina) mt. ih. (sikino): Hodidinina sikina: Sikino lamba izy. 1 Forana: Nosikinana omaly ny zandrinay faraiahy."
"Sikisiky"," a: Anaran-kafa ilazana ny varo-maizina. ¶	Varo-maizina, sikisiky, varotra an-kobohobo."
"Siky"," t.p.: Teny fandroahambiby. - t.i.f.: Misiky, fisiky, mpisiky / isikiana, fisikiana."
"Silahina"," (silaka) mt ih. (silaho): Anendahana sombiny kely: Silaho io hazo io."
"Silaka"," a.: Hazo na vy asisika eo amin'ny hazo efa natomboka hotsofaina mba tsy hanery ny tsofa, na tsofoka eo anelanelan'ny vato ka velezina mba hahavaky ilay vato."
"Silaka"," a.: Ny potiny na sombiny avy amin'ny zavatra novakina na vaky: Sila-mo fo. ¶ M.h.: Potika, sombina,vaky, tapaka. Triatra, na vaky: Silaka ny nifiko. 1 Menatra: Silaka aho notenenin'ny lehibe teo imason'ny mpiara-miasa. i t. if.: Siiahina, asilaka, voasilaka, sinilaka, tafasilaka / manilaka, fanilaka, mpanilaka I anilahana, fanilahana 1 manasilaka, fanasilaka, mpanasilaka / misilaka, fisilaka, mpisilaka J isilahana, fisilahana 1 mahasilaka J silatsilaka."
"Silamo"," (fr. islam) a.: Antokom-pivavahana naorin'i Mahometa, mirlo an'Andriamanitra tokana antsoiny hoe Allah, ary ny foto-pampianarany dia ao anatin'ny boky iray atao hoe Coran. Ny silamo dia miely eran'i Afrika (indrindra amin'ny Bany avaratra), any amin'ny tanin' ny Arabo, Tiorka, Irakianina, Iranianina...; tsy antokom-pivavahana fotsiny ihany ny silamo, fa mbola fitsipika iompanan'ny lalàm-panorenan'ny fanjakana misy azy avy."
"Silamo"," a. sady p.t.: Olona anisan'ny antokom-pivavahana miozolimanina, naorin'i Mahometa."
