"word","definition"
"Medaly","(angL medal) a.: Takela-by natao ho fahatsiarovana olo-malaza na zava-dehibe iray teo amin'ny firenena, ? na natao ho mari-bonnahitra amena olona nahavita be ho an'ny tanindrazana: Vao nahazo medaly Rakoto ka miara-mikorana amin'ny mpifano lo-bod irind rina aminy. (Ankehitriny dia efa betsaka no tsy mampiasa io teny io intsony, fa ny teny hoe meday no ampiasainy). Ahitsio"
"Meday","(fr. m?daille) a.: Takela-metaly boribory misy sarin'olo-masina mivohitra ka iambozonana ho mari-panajana sy fangataham-pitahiana: Miambozona meday daholo izahay ao an-trano. Ahitsio"
"Mehina","(mail? a) mt. ih, (meho): Atao maika, atao haingana: Tsy azo mehina ny fanambadiana fa tsy maintsy eritrere. tira milamina, ? NI.h,: Laizina. Ahitsio"
"Meja","(heja) p.t.: Tsara bika, bi. kana, maradondradona, tsara am-pijoroana. Ahitsio"
"Meksikanina","(fr, mexicain) a,: Ny firenena monina any a. amin'ny tanin'i Meksika (A-merika afovoany sy avara. tra): I Mexico no reniuohi. try ny Meksikanina, ? P.t.: Mikasika an'i Mekslka, an'i Meksika na avy any Meksika: Ny espaniola ihany no tenenin'ny mponina meksi. kanina, Ahitsio"
"Melohine","Hamelohina (main-ka) mt. th, (mejohy): Atao miolaka, miforitra: Nomelo. hin'ny ankizy, nohamelo. hin'ny ankizy ny tehiko, ? Amoahana didim.pitsarana milaza fa meloka: Nomelo. hin'ny fttsarana Rakoto sa_ tria mazava loatra ny poro-=fon'ny nahadiso azy. Ahitsio"
"Meloka","(heloka) P.t.: Tsy mahitsy fa mifeloka, vokoka: Vy meloka, ? h,o,: Nahavita hadisoana lehibe: Olomeloka, -  F,-p,: Melo-batana: enti. milaza olona tsy nanan-ka. disoana akory fa ny tena. beny no meloka; tsy mahi. tsy, / Melo.baua: diso noho ny teny natao, / Melo-konina: enti-milaza zavatrameloka somary toa mifaingoka. Ahitsio"
"Memy","(t. tr.) a.: Taranaka. Ahitsio"
"Memy","a.: Afo mivaivay be, fatana fandrendrehana metaly: Ao anatin'ny memy no andiouana ny volafotsy. Ahitsio"
"Mena","Sora-javatra na volon-doko manahatahaka ny an'ny ra na ny afo: Akanjo mena no nanaouany ka toa uoamarik'ilay omby izy ka nenjehiny. ? h,o,: Tezitra: Mena ny anao lahy raha vao nahare izay teny izay ha tafatsangana 'ndeha hamely. - t.i.f: Menaina, hamenaf. na i manamena, fanamena, mpanamena / anamenana, fanamenana I menamena / ha-mena, hamenana. -  F,-p,: Mena fify: mena an-titra, / Mena hatraka: mena dia mena, / Mena masoandro: amin'ilay fotoana efa madiva hilentika iny ny masoandro ka mena ny taratra alefanY, / Menapina (jer, io teny io. / Mena sofina: teny ilazana ny fotsy hoditra. / Mena cava: zaza vao teraka. Ahitsio"
"Menabe","a.: (taloha) Tany nankina mivantana amin'ny mpanjaka. (Jar. Menakely). Ahitsio"
"Menabony"," (abony) mt.p.: Manangoly mba hamitaka."
"Menafify","p.t.: Mena antitra: Volombavan'antitra hariva vao menafify. Ahitsio"
"Menahara","P.t.: Mena somary mangirana. Ahitsio"
"Menaina","(mena) mt,	(me- nao): Atao tonga mena. Ahitsio"
"menainy","Jer. [mena], ataony mena. Ahitsio"
"Menaka","a.: Tsiranorano matevintevina nefa malemy, mihanaka eran'ny tsiratsira-nofon'ny olona na biby matavy ? Tsiranorano matevintevina avy amin'ny biby na zavamaniry ampiasaina amin' ny fanendasana: Mena.kisoa, mena-boanio, Ahitsio"
"Menakely","a,: (taloha) Tany iadidian'ny andriana anankiray napetraky ny mpanjaka ao, izay antsoina hoe tompomenakely na tompombodivona. (Jar. Menabe). Ahitsio"
"Menakely","a.: Karaza.mofo a. tao amin'ny kobam-bary misy siramamy ka endasina. Ahitsio"
"Menamaso","a,: Anaram -b orona karazana papelika (Ery. throxylum nitidulum). Ahitsio"
"Menapina","p.t.: Volon-doko mandray ny vonY sy ny me-na. Ahitsio"
"Menarana","a.: Karazambibilava lehibe, Ahitsio"
"Menatra","(henatra) P.t.: Mahatsiaro tena ho afa-baraka fa nahavita asa na nampiseho toetra tsy mendrika: Menatry ny lainga nataony izy. * Matahotahotra miseho eo imason'olona: Menatra aho mamakivahy ireo olona am_ polony maro tsy manan-kojerena afa-tsy izaho, -  F,.p,: Mahamena-maso: ma. ha te hanaja. / Tay mena.mitaha: olona mendrika na zavatra tsara sy kanto, afaka mifaninana amin'ny hafa. * Fiten.; NY vato menatra ny vato, ny hazo menatra ny hazo: anatra nanehoan'ny razana fa tokony hahatsiaro menatra ny olona, fa tsy ho toy ny vato aman-kazo. * Ohab.: Mena-maso an.dao. ka ka manao fatra-maina: enti-milaza olona manaikinafky foana noho ny henatra na dia zavatra tsy tokony ho a. zy aza no atolotra azy, ? M.h,: Kaontra, saikatra, misafosirana, somaingisain gy, sakodiavatra, saro-kena. txa, mihasihasy. Tsy mena. tra, lany henatra, lany hasina, tsy manan-kenatra, tsy valahara, tsy manan-kambo, tsy vaky aty,tsy vaky atatra, tsy vaky afero, tsy naniry volo ny handrina, latsaka ondana, afa-baraka, afa-boroka afa-pofona, maimbo erona, maimbo	tsikahonkahona, maivoka, mavoin-tena, tsy mitandro henatra, tsy mena. milahatra, tsy mena-misoratra, tsy mizara hena-maso. Ahitsio"
"Menavava","Zaza vao tera-ka: Zazakely vao menavava. Ahitsio"
"Menavazana","(jer. io teny ici). / Mena ambanin'ny me-na: enti-milaza olona ma. nam-pahefana izay mbola ambanin'ny manam-pahefana hafa indray. Teny iray tarika: Mena dorehitra, mena antitra, menafify, mena mivaivay, mena mangatrakatraka, mena man. gor?ka, mena vongatraka, mena mahatrakatraka mena jaky, mena ranom?alahy, menapina, mena mang?ka. Ahitsio"
"Menavazana","p,t. na a,: Efa ela nanaovana, tranainy: lreny efa mpampianatra menavazana. ? Olona nanao raharahamiaramila taloha. Miaramila efa napetraka nefa naverina indray hifidianana ny mbola tokony ho volon'ny miaramila ihany: Nantsoina hivory daholo ny menavazana fa misy fiheverana ny vola fanamplana azy. ? M.h.: Bekotromaroholatra. Ahitsio"
"Mendo","na Mendomendo p.t.: Misy menaka ka minendonendo, mandimandina, Ahitsio"
"Mendrika","(endrlka) p.t.: Entimilaza olona (na ny fihetsiny) manana fahamboniana mitandro ny hajan'ny tenany: Lehilahy mendrika izy ka tsy mahagaga raha voafidin'ny uahoaka, ~ TokonY hanana,tokonY hahazo,,,noho ny toetrany na ny zavabitany: Mendrika hofatzina ny olona nahavita heloka, / Mendrika fiderana ny mpan_ dresy, ~ Sahaza, mifanaraka, mifanentana: Hahazo ualiny mendrika ny asany avy ny olon-drehetra. Ahitsio"
"Mendy","(endy) p.t.: Nandrahoina tamin'ny menaka ary tsy nasiana rano: Efa mendy i. zay ny hena ka esory. ~ Notenehina tsisy rano na mena-ka tao anaty lapoaly na ma. karakara vy fitonoana, mandra-pahatongany maimay: Mendy tsgra lzany kafe izany ka mandraraka izaitsizy, ? h, o.: a) Mafn'ny hetaheta: Mendy aho Izany, fa sady be 'tira ny laoka androany no mafana aoka izany ny andro, b) Mitaitay hanao zavatra, maimay: Mendimendy ery ny anao lahy hitaingin-dakana kanjo navadiny tampoka. Ahitsio"
"Menimenenina","(menimeny) mt. ih. (menimeneno): Tarlavana, itarainana: Zavatra betsaka no nomenimeneniny tao. * F,-p,: Tsy hita menimeneni. na: enti-milaza zavatra tsy hita izay holazaina ny aminy, tsy azo fantarina. Ahitsio"
"Menomenona","na Menimenina a,: Teniteny betsaka mariky ny tsy fahafaliana amin'olona; kamenona: Tsy ny raharaha no atao fa be menomenoria eo! - t.i.f: Menimenenina, * F,-p,: Menomenom.po: fiahiahiana am-po; fanirlana, vetsovetsom-po. / Afaka menomenom-po: tsy manana ahiahy lntsony. Ahitsio"
"menona","Ngonona, mimenona, mimenomenona Ahitsio"
"Mentsomentsona","a,: TenitenY betsaka tsy misy antony; fi. bedibedena tsy misy fiatoana sy lavareny; kamentsona: Tsy ho tapitra akory ny mentsomentson - dRamatoa fa aoka ny asa no hatao tsara. Ahitsio"
"Meo","a.: Feon-tsaka. i (1. f.: Mimeo, fimeo, mpi. meo. Ahitsio"
"Merana","a,: Karazan-kazo. Ahitsio"
"Merika","a.: Karazan-kazo fana-ovula tady ny hodiny. Ahitsio"
"Merika","(erika) Avy orana madinidinika tsy miato: Merika ny andro omaly ka tsy maina ny lamba, / Meri-dava any anaty ala. Ahitsio"
"Merona","p.t.: Maintln'ny loto na tseroka; ngerona. Ahitsio"
"Meso","a,: Antsy fandidiana lao-ka efa masaka; antsy kely fitsongoana anana. Ahitsio"
"Mestra","(etra) mt, s, (mietra): Manao na mitondra fehikibo Ahitsio"
"Metaly","(fr. m?tal) a,: Zavatra hadina any anaty tany ka azo empoina sy tefena mba hanaovana karazan-javatra maro samihafa: Ni' uolamena, metaly sarobidy fa ny vy, metaly ilaina fatratra. Teny misy heuitra ifandraisanY: Mineraly, vy, valovoka, varahina, varahimaitso, vifotsy, fanitso, firaka, firapotsy, firamafnty, halimo, volavelo. na, volafotsy, volamena, andrlamby, taimby, Ahitsio"
"Metatra","(fr, m?tre) a,: Halavan-drefy vahiny mitovy a. amin'ny manindao malagasy: Dimy metatra no halavan' ty efitra ity, ? lai.: Hazo na lamba misy marika mitovy halava amin'io refy voalaza eo ambony entina handrefesana: Vary ny metatro fa ampindramo kely ny ana(' aho, Ahitsio"
"Metia","(maika aty) mt.: Avia, avia ety Ahitsio"
"Metisy","(fr, m?tis) a, sady Terak'olona samy hafa firazanana; safiotra, zafindraony, -  Lamba metisy: ilay antsoina amin'ny teny frantsay hoe ""toile m?tisse"": lamba vita amin'ny rongonim-bazaha madinika sy landihazo. Ahitsio"
"Metro","a,: Poleta (f,s,b,) Ahitsio"
"Metroka","Enti-milaza tarehy mivindimbldina, mihodrohodro: Fa naninona ity tavanao no metroka toy i. zao? 1 h,o,: Manankarena, komohina: Raha tsy metro_ ka ve izy, hahauidy fiarakodia lafo vidy ohatra iny? ? M.h.: Jar, Manankarena. 1 Be dia be, mifanizina, mifanitsa-kitro, mifatratra: Va. hoaka metroka, Ahitsio"
"Meva","p.t.: Tsara tarehy. Ahitsio"
"Mey","(fr, mai) na (angl. may) a,: Anaran'ny volana fahadimy amin'ny tanna, misy andro 31. der. Zanvie). Ahitsio"
"Mezahina","(mezaka) mt, ih, (mezaho): Atao tonga marlify, Ahitsio"
"Mezaka","na Mezamezaka p.t.: Manifinify tsara bika, madinidinika, kingakinga, kivahivahiny: Zazauauy mezameza. ka iny no nitady azy tao, - t.i.f.: Mezahina, voameza. ka / mamezaka, manameza. ka, famezaka, fanamezaka, mpamezaka, mpanamezaka / anamezahana, fanamezaha. na I mahamezaka I mezamezaka / hamezaka, hamezaha. na. Ahitsio"
"Mi","o,: Ny feo fahatelo manarakaraka ny re amin'ireo ambaratongam-peo amin'ny gaina na gamatra. Ahitsio"
"Mi","Tovona enti-mamorona mt. p, (mijery olona, mianatra lesona)'na mt, s, (mi. hazakazaka, miuezlvezy). ? Betsaka amin'ny mt mitovona mi- no mifamaly amin' ny mt, mitovona man: Mi. petraka, mametraka ? mive. rina, mamerina; farany, ny tovona mi- dia mbola azo amoronana matoanteny: a) milaza fitondrana akanjo eny amin'ny tena: mipataloa, misatroka,.,; b) milaza fananana endrika, maso, loha,,. toy izao na toy iz?tsy: mitarehim-bazaha, mimasom-borondolo, micoloma_ so,,.; d) milaza fizarana zavatra, raha mitovona amin'ny teny milaza isa: mitelo, miMiabily (abily) mt, s, (miabilia): 1) Tsy manaja tena, miandevo fanahy, mivarina: Zanak'olo.mihaja io tanao ka dia miabily toy izao? ~ Mifanahin'adala, mifanahimbiby, lany henatra, ~ Mamo. tl-tena, izany hoe mivady tsy heny, mangaro fady, ? M.h.: Miandevo fanahy, mandrorom-bintana, mikororosy fahana, mivarina, mavoin-tena, tsy misaingy hajan-tena, miala-bara-tena, tsy manome voninahi-tena, mamorery tena, maniva tena. Ahitsio"
"Miabo","Miibo a,: Mari-pamantarana fampitahana (< ), ka ny vavany misokatra milaza izay lehibe amin'ireo zavatra ampitahaina (miabo), ary ny tendrony matsilotsilo kosa milaza ny kely: 4 < 7. Ahitsio"
"Miaboabo","(aboabo) mt, s. (miaboaboa): Miavoavo, mivongovongo, mitringitringy, mifanongoa, - t.i.f.: Fiaboabo, mpiaboa. bo I iaboaboana, fiaboaboa. na, Ahitsio"
"Miadala","Miadaladala (adala) mt.s. (miadaladal?): Tsy mahay mitondra tena, mitondra tena toy ny adala, manao fanahin'adala, tsy mahay mlpetraka: Raha miadaladala eo ianao, entiko any amin' ny fanjakana, ~ Tia loatra, matimaty: Niadaiam-bola ny nao ka tratra tamin'ny farany. Ahitsio"
"Miadana","(adana) mt, s, (miadana): Mandeha moramora, manao moramora izay atao; tsy mahavita lalan-davitra na asa betsaka na mahalaza teny betsaka amin'ny fotoana fohy: Miadana ny fandehan' ny sokatra, / Miadam-piteny Rakoto, ~ Tsy manam-pahasahiranana, manana ny ilaina rehetra, sambatra: Miadana ny fianakavian-dRabe fa manam-be hovangoana izy ka tsy manahy na inona na inona, -  F,-p,: Mihazakazaka tratran'ny miadana: enti-milaza ireo lzay manao dia maika na mirotoroto manao zavatra nefa tratran'ireo izay mande-ha moramora na maka milamina: tsy ny firotorotoana no ahavltan,javatra fa ny fanaovana am-pilaminana, ? M,h,: Maika tsy faingana toa dian'ondry, / Ny soa mampiadana na mahafladana: rehefa mamangy an-kasoavana, indrindra ny teraka, tsy azo omen-tsiny izay tsy mirotoroto fa tonga somary lavidavitra any aorfana aza. / Miadam-pinaritra: sambatra tanteraka: ""Veloma, masina, ry nahafoizana ? tratraran'ny ela ka dia soava / hiadam-pinaritra lalandava"". (Ny Avana) * Ohab,: Miadan-dratsy ohatra ny boka mitery: entimilaza Izay mba mahita fiadanana ihany na dia ao ana. tin'ny fahasahiranana lehibe aza, ? M,h,: (fandeha) Miadampandeha votsa dia mibanaika midanesaka, midaresaka, mitanesaka, mitsikozakoza, mikisaka midraiko, milaiko, milaikol?iko, mitsilaikolaiko, midreho, mtjebo, mikonesa, midanoka, mikidanodanoka, milakolako, milaikalafka, mi. tsitalka, midehadeha, miledaleda, miretareta, mitsiretareta, mitsiredareda, miresaresa, mirisarisa, mirezareza, mitaimedameda, mirerarera, mita. redretra, manisa dia, manisa vitsika, mampandady foza, mamindra malako, ? (fanao. van--javatra sy fihetsika): miadam-pihetsika, votsa, tsy maika, tsy rototra, somararetra, milasilasy, ela tanana mivotsavotsa, mitsivozavoza, mitavozavoza, mitsikozakoza, mihamoka, mihoninkonina, mitsirendrena, mimasimasy, mitaredretra, mitoredretra, milanona, milalotra, milalo, milamina, miladina, misamosy, maka mora, tsy maka sarotra, tsy miraika, mikirindreva, malai-mihetsika, mikisina, mibonaika, mibonenika. ? (fiteny): Miadampiteny, miadambava, votsa vava, mianoka, midanoka, miadamahefa, miadamohaka, midarona, tay rototra. ? Miadana, sambatra, finaritra, tsy sahirana, tretrika, metroka, henika, afa-draorao, afa-kopakopaka, tsy miondan-tanana, tsy mandray ravin-deno, manan-jara, tsy mandray ravin'avaratra, ma-nana ny ampY, manana amby ampy, miadana miriaria, miraondraona, miaina an-kalalahana, mianoka, migalabina, milamina. Ahitsio"
"Miadidy","(adidy) mt. P. (miadidia): Mandray ho andraikitra, tompon'andraikitra amin'ny.,.: Iza no miadidy ny fanaovana itY lalana it?? 1 Mifehy, mitondra: Rakoto no miadidy io tranom-baro. tra lehibe Io. Ahitsio"
"Miadokadoka","(adokadoka) mt, s.: Miedinedina, maneho hakevohana amin'ny fitenY sy ny fihetsika, miajokajoka. Ahitsio"
"Miadonadona","(adonadona) p, t,: Miseho miavonavona a. min'ny fandeha. ? M,h,: Mianjonanjona, miandranandrana. ? M.h.: Mingadongadona, migadogadona. Ahitsio"
"Miadra","(adra) mt, s,: Misitritritrika. 1 Maneho, manivaiva. Ahitsio"
"Miady","(ady) mt, s. (miadia): Mifamely amin'ny basy aman-defona: Mahay miady ny tari-dRamarovokatra aria ho ny an.dRamarouolana, 1 Mifampitory enY amin'ny fitsarana: Miady loua ireto olona ireto, ~ Mifanditra, tsy mifanaraka: Tsy manao afa-tsy ny miady ireo zaza mifanarakaraka ireo, ? Mikaona tsara: Miady tsara lahy ny rafitr'it9 laiimoara f+v ? M,h,: Rafitra ady, mikatroka, miady, mandrafitra ady, mifanangana, mikitrana, mifanandrina, mifanatrika, mifanao ankolafiny, mifanao ambakiloha, mifamely mipaka, mikatroka, mikitra, mifampikatroka, mifandramatra, mifamango, mifaniinja, mifanafika, mifananika mifanora-bato, mifamely antsamotady, mifanondro basy aman-defona, mifanao mandrosoa fa masaka ny lohomby, mifanjenjina, mifamo. voka mifanakofoka, mifandrotika, mifanakotika, mifandazo mifanorotoro, mifanotoh?to, mifandripaka, mifandringana. Miady amin' na tsinontsinona: miady volom-balala, miady rivotra, manao ady anoano, ?Miady heuitra: miady saina, mifanolana, mifandapa, mifandahatra, mifandany ron-doha, mifamandraka, mifanjinja, mifanditra, mifandohika, mifanjihitra, mifandafatra. ? Miady cava: manasa lela. ? Miady lahy: miady laka, miady laharana, miady ho lohany, miady voninahitra, seza. ? Miady rivotra: mangataka firariam-bidy, mila hihiny, mitady sitrany ahay. ? Miady aina: manary aina, ambavahoana, andohariana, aina miampify, manao fandrimbolana, misaraka aman-teny, lomorim-bavorona, maty tapaka, miala aina, mitsoaka ain-dehibe. Ahitsio"
"Miafa","Miafana (afa, afana) mt, s,: Enti-milaza ny fanaviana izay miala, misava, misinda, mihenkena: Niempaka ny molotro nony nia fa ny fanaviako, (Raha ny aretina no lazaina, dia atao hoe miafa na miafana, fa raha nY mara. ry kosa, manaritra). Ahitsio"
"Miafaka","(afaka) mt, s,: Miala: Tokony hikezaka hiafaka a_ min'ny trosa, Ahitsio"
"Miafara","(fara) mt, s. (miafara): Enti-milaza zavatra iray izay ny farany Miafara a, min'ny h ny hoe Rajonah, ? Mipaka, mihatra: Miafara any an.dranomasina daholo ny renirano rehetra, / Tan. dremo sao miafara aminao ny fiampangana, Ahitsio"
"Miafatrafatra","(afatrafatra) mt, s,: Mitomany mikiakiaka iniaraka amin'ny fihetsika miankapokapoka: Nitomany niafatrafatra Isambilo hala' fa tsy nentin'ny reniny tany an-tsena, Ahitsio"
"Miafina","(afina) mt, a, (miafena): Miery mba tsy ho hita, Ahitsio"
"Miafitra","(afitra) mt, Mijanona tsy mandeha intsonY: Niafitra halina ny famanta. ranandroko, ? Miato miala ianona, mianina: Toh'izo ha_ trany ny dianareo fa aza mi. afitra eny an-dalana, 1 Mipetrapetraka, mialokaloka: Efa tapa_bolana izay no niaferan' io mahantra io teto aminay, Ahitsio"
"Miafokafoka","(afokafoka) mt. Misamboaravoaran-katezerana, mitroatra, ? (Ankehitriny) Miavonavona amin' ny fiteny: Loza raha hiafo_ kafoka iny touolahy iny, Ahitsio"
"Miafonafona","(afonafona) mt, s,: Misafoaka, mirehidrehikatezerana, romotry nY hatezerana. Ahitsio"
"Miahana","(ahana) mt, s,: Mijanona: Niahana taiza ianareo nony avy any Toamasina? Ahitsio"
"Miahanahana","(ahana) mt, s,: Mijanonjanona, miatoato raha mandeha na miteny, tsy mahatohy izay saika holazaina: Miahanahana be ihany izy rehefa miteny, ? M,h,: Miakanakana, Ahitsio"
"Miahiahy","(ahiahy) mt, p,: Mitorotoroka olona ao an-tsai. na ho nahavita ratsy: Tsy niahiahy anao ueliuely aho saingy nisy porofo hitako ka uoatery hitory anao aho, Ahitsio"
"Miahoaho","(aho) mt, s.: Tia te-na loatra, manao mamifovelona, mitompo teny fantatra. Ahitsio"
"Miahona","(ahona) mt, Mijanona tampoka, miato, ary tsy mandroso; misalasala. Ahitsio"
"Miahonahona","mt, s,: Mitovy amin'ny Miahanahan, Ahitsio"
"Miahotra","(ahotra) mt, s,: Mijanon tampoka eo am-pandehanna na eo am.panaovanjavatra: Niahotra aho raha nahare ny feon'i dada tao an'e fitra, Ahitsio"
"Miahy","(ahy) mt, a,: Mikarakara, mitsimbina: Ny Tompo no miahy ny kamboty, Ahitsio"
"Miaika","(aika) p.t.: Mikitroka mifanizina: Niaika ny uahoa'. ka teo amin'ny kianjan'i Ma. hamasina, Ahitsio"
"Miaiky","(aiky, eky) mt, s, (mi. aike): Loa-bolana ny amin' voatery hino: Miaiky ny fahaizan'Andriamanitra aho rehefa mandinika ny ha. bakabaka sy ny biby faran' izay madinika indrindra, ? Mitsotra, mibaboka: Niaiky ny hadisoany ihany izy ta_ amin'ny farany. Ahitsio"
"Miaina","(aina) mt, s.: Maneho ny fahavelomana amin'ny fi. tepon'ny fo: Mbola miaina izy fa vonjeo haingana, ? Mifoka sy mamoaka rivotra avy any amin'ny havokavoka: Mia(nd mafy, hoy ny do. kotera, tamin'i Solo kely, Ahitsio"
"Miainaina","(Btl) a.: Omby bikana tsy dia matavy loatra. Ahitsio"
"Miainga","(ainga) mt. s, (miain. ga): (mitovy amin'ny Manainga) Miala amin'ny toerana iray ka mandeha: Amin' ny firy no hiainga ny fiara. manidina? Ahitsio"
"Miainga","Miala amin'ny 4 maraina izahay rahampitso, -  F,.p,: Miala aina: matai. / Miala faran'ny lohany: mio. va fihetsika mba hialana a. min'ny vintan-dratsy mpahazo ny tena hatramin'izay, / Miala faditra: manala nY ratsy amin'ny tena, / Miala lia. na: manaram-po amin'ny zavatra iray tiana, / Miala janona: miato kely eo am-panaovan-draharaha iray. / Miala nenina: manao izay faran'ny azo atao, J Miala sasatra: ma. ka aina. / Miala tsiny: mana-la ny hadisoana mety haha. voa ny tena dieny mialoha na izay efa mahavoa mihi. tsy, / Miala vola: mandoa vo-la. / Miala vonkina: manampatra, manararaotra mba hanamparana ny hery. / Miala Ankatso ka Ambohidempona: mandositra zava-manahirana iray nefa sendra ny mitovy aminy ihany. / Tay miala uehana: tsy mihemotra na kely aza. / Manao fialan'ny Jiosy: miala mitsaitsaika mangina tsy misy mahita na mandre firy. Ahitsio"
"Miainginaingina","(ainginaingina) mt, s. (mlainginaingena): Mipetraka ssy marin-t oerana tsara eo ambony zavatra. Ahitsio"
"Miaingitra","(aingitra) mt, s: Manao fihetsika manokana ho fisehoana ho zavatra na hiavahana amin'ny hafa, mihaitraitra: Miaingitra er9 iny zaxauauy iny rehefa mamin. dra, 1 Enti-milaza olona miseho ho sarotiny amin'ny sakafo ka mitady izay tsara sy fy lalandava: Loza raha hiafngitra amin'ny sakafo i dadatoanay, Ahitsio"
"Miajokajoka","mt, s,: Mitovy aamin'ny Miadokadoka. Ahitsio"
"Miakana","(akana) mt, a,: Mi. hambahamba eo am.pitenenana, Ahitsio"
"Miakanakana","(ahana, akanaka, na) mt, s.: Mihabahamba eo am-pitenenana noho ny tsy fetezan'ny lela miteny misosa tsara na noho ny tahotra na noho ny henatra na noho ny tsy fahalalana: Niakanakana izy teo am-pilazana ny zavatra niseho ka tsy ninoan'ny olona, Ahitsio"
"Miakanga","(akanga) mt. s,: Mianatra ho fetsifetsy, manao teti-dratsy. Ahitsio"
"Miakanjo","(akanjo) mt, s, (miakarnjoa): Manao ak?njorMiakanjo mainty izy satria mi. saona. ?Mampiditra akanjo. Ahitsio"
"Miakatra","(akatra) mt, s, (mia. kara): Miala amin'ny toerana ambany ka mandeha mankamin'ny avoavo kokoa: Hiakatra ho any ambony a. ho, 1 Mitombo: Miakatra ny vidim.bary amin'izao fotoa. na izao. / Niakatra indray halina ny hafanan'ny marary. Ahitsio"
"Miakoriasa","(akoriasa) mt s,:  Miahanahan, miroahana, misalasala, Ahitsio"
"Miakotso","(akotso) mt, s,: Misy sisiny vita haingo: Ohatra ny miakotso volamena izany lamban.ditanona izany, Ahitsio"
"Miala","(ala) mt, a, (miald): Manala amin'ny tena: Miala tsiny, miala satroka, ? Afaka: Tsy mety miala fo pentina io na sasana axa, 1 Mijanona tsy ho,,.: Miala tsy ho ben'ny tandna intsony, ho-no, Randria, ~ Mihataka, mandositra: Niala maina nanao nony tsy nahaooa, ? Ahitsio"
"Mialahilahy","(ialahy) mt. s,: Manao ialahy olona: Nahoana no mialahilahy kanefa tsy tezitra, Ahitsio"
"Mialakaforo","(alakaforo) mt, s,: Mikiribiby: Mialakaforo izy raha manao zauatra, Ahitsio"
"Mialanalana","(alanalana) mt. s,: Mihataka, tsy mikasika, mi. tokana ho azy: Mialanalana aho raha ny amin'io raharaha io, Ahitsio"
"Mialikalika","(alika) mt. s.: Manao toetra na fiainan'alika, ratsy toetra, ratsy fiaina, Ahitsio"
"Mialikalika","(alika), mt.s.:Miangentsangentsana, sarotsarotiny. Ahitsio"
"Mialina","(alina) mt, s,: I (mt. p.t-j. ialinana, fialinana): 1) Miasa alina, mandany ny alina miasa: Nialina izy Lino na, hauita io zaitra io, 2) Maharitra mandritra ny fotoana elaela: Efa nialina andro io lao. ka io ka simba, / Hena miaa lin-taon no hanina amin'ny Fandroana. II (mt. p.t-j. ialemana, f'ralemana) 1) Misaka. fo hariva: Tamin'ny siuy iza. hay uao nialina omaly. 2) Mihinana (zavatra hafa noho ny vara') amin'ny hariva, amin' ny alina: Mialim-bomanga ry zareo ato atsimo. l F.-p.: Mialina andro: efa nijanona indray andro, Ahitsio"
"Mialjmbolo","(alimbolo) mt, s,: Miotrika ao anaty lavaka: Akondro masaka ifotony ue itony anao itony? ? Tsia, a_ kondro nialimbolo ireny, Ahitsio"
"Mialo","(alo) mt, p,: Mitondra hafatra: Moa ue efa nisy nia-Io ria tenin'ny Filohan'ny Nosy? 1 Manatsoboka ao a. naty ro: Mbola kely loatra ny zandrinao, ry Soa, ka a_ laovy ny sotrony dia aoka ianao no hialo ny uariny ao anatin'ny ro, Ahitsio"
"Mialoha","(aloha) mt, a, (mia_ lohava): Mandeha aloha: Aza mialoha ny olona hajaina, ? Mahery fandeha, lasa aloha: Mialoha ity+ famantaranandroko it9, Ahitsio"
"Mialoka","(aloka) mt, s, (mialo_ fa): Maka toerana eo amba. ny zavatra iray izay miaro ny tena amin'ny hainandro na orana: Aza mialoka eo ambany hazo raha misy o. ram-baratra, Ahitsio"
"Mialokaloka","(aloka) mt, s,: Mi. aloka amin'ny hainandro: Hadalana ny mialokaloka amin'ny hazo tsisy ravina, 1 h.o.: Mitady fiarovana amin' ny loza na fanenjehana: Mialokaloka any Alemaina an. drefana ireo mpltsoa.ponena_ na avy any atainanana, Ahitsio"
"Mialona","(alona) mt, p, sady Malahelo noho ny soa azon'ny sasany: Aza mialona ny havanao saingy manama. nana noho ianao izy, Ahitsio"
"Miambakavaka","na Miamba. kambaka (ambakambaka) mt, s.: Miambatrambatra na miakanakana eo am.pitenenana: Miambakauaka izaitsi. zy Rakoto rehefa miteny, Ahitsio"
"Miambalambala","(ambaiamba. la) mt, a, (miambalambald): Manao teny tsy mazava loa. tra, Ahitsio"
"Miambany","(ambany) mt, s,: Manambany terra, Ahitsio"
"Miambatra","(ambatra) mt, s,: Miakanakana raha miteny, miraiki-dela tsy mahatohy izay tenenina avy hatrany. ? M.h.: Miakanakana mivakavaka, miakak?, ada(a va-va, mibadabada, miambakavaka, miambakambaka, Ahitsio"
"Miambezo","(ambezo) mt, s, sady mt, a, (miambezoa): Mangataka mafy ary tsy miala raha tsy mahazo: Loza raha hiambezo Ikotokeiy, ? M,h,: Jar, Mangataka. Ahitsio"
"Miambina","(ambina) mt. p. (miambena): Manara-maso na mitandrina olona na biby na zavatra napetraka eo ambany fladidian'ny tena mba hiaro azy tsy ho slmbasimba foana na hisakana azy tay handositra: Soa ihany fa miay polisy miambina ny vohitra amin'ny alina, / Iza no miambina ny gadra anio? Ahitsio"
