"word","definition"
"Fantsikahitra"," a,: Karazan-kazo isan'ny mafy (Karazana Plectronia),
 Ahitsio"
"Fantsikala"," a.: Karazan'ahitra.
 Ahitsio"
"Fantsiny"," a,: Ny hena eo ambanin'ny fanangany.
 Ahitsio"
"Fantsitsirana"," (fantsitsira) mt th. (fantaitsiro): Enti-milaza izay iporitihan 'ny,.,, itangirihan 'ny...: Nofantsitairan'ny ran'ilay akoho novonoiny I-sambilo ka nahatsikaiky ny nahita azy.
 Ahitsio"
"Fantsitsitra"," a.: Fiporitihandrano mitaraka mahitay. t.i.f.: Fantsitsirana, voafantsitsitra, tafafantsitaitra I manafantsitsitra, fanafantsitsitra, mpanafantsitsitra / anafantsitsirana, fanafantaitairana 1 mifantsitsitra, fifantsitsitra, mpifantsitsitra I ifantsitatrana, tifantaitslrana I mahafantdtsitra.
 Ahitsio"
"Fantsona"," a.: Zavatra hoboka aty natao hikorfanan'ny rano, indrindra ny rano avy any an-tafontrano (fiteny koa indraindray ny hoe fardons). i t.i.f.: Afantsona,fantsonana, voafantaona I mamantsona sy manafantsona 1 amantsonana, famantsonana f mifantaona, fifantsona / mahafantaona.
 Ahitsio"
"Fantsonana"," (fantsona) mt.ih. (fantsony): Asiana fantsona.
 Ahitsio"
"Fantsy"," a.: Kambo lavalava mafy ary marani-doha maniry eo amin'ny ranjon'ny akoholahy ka entiny miady.
 Ahitsio"
"Fany"," a.: Jer. Fano.
 Ahitsio"
"Fao-dranomaso"," (faoka ranomaso) a.: Vola famangiana amena ny tompon'alahelo raha mbola eo am-bohitra ny razana (tsara homarihina fa mbola misy anarana hafa o-mena ny vola famangiana amin'io fotoana io, toy ny hoe solon-tsosoa, ranombary tsy masaka, fa anarana hafa kosa no iantsoana ny vola famangiana amin'ny fotoana hafa: kofehy, solon-kofehy, rambondamba, zara levenana).
 Ahitsio"
"Faohana"," (faoka) mt.ih. (faohy): Diovina amin'ny fampandalovana lamba eo arnboniny: Tsy nofaohanao tsara ny fanaka, anaka.
 Ahitsio"
"Faohàny"," (matetika averina indroa) a.: Teny azo adikahoe ""Alefa alefa ihany ka enti- na mampirisika hanao fainga- na, handeha tsy misy fiatoa- na ary tsy matahotra.
 Ahitsio"
"Faohina"," (faoka) mt.th. (fao- hy): Esorina arnin-kery sy haingana. M.h.: Paohina, ongoahana: Nofaohin'ny papongo ny akohokeiin'Ikoto. 1 Angalarina atao majifa: Nofaohin'ny mpangaiatra ny entany tany an-trano.
 Ahitsio"
"Faoka"," a.: Famafana zavatra hampahadio na hanamainana azy. - t.i.f.: Faohana, faohina, voafaoka I mamaoka, famaoka, mpamaoka I amaohana, famaohana 1 mifaoka, fifaoka, ka, mpifaoka I ifaohana, fifaohana / mahafaoka.
 Ahitsio"
"Fara"," a.: Taranaka, dimby, solofo (tsy fampiasa irery afatsy amin'ny hoe ""Arahaba nomen'Andriamanitra ny fara, mahazo fora"". Fa matetika dia miaraka amin'ny tenY hoe ""dimby"": Hoderain'ny fora aman-dimby ny olona nahavita soa toa azy. I p.t.: (ampiasaina atao eo alohan' ny anarana). Amin'ny fotoana na amin'ny laharana aoriana indrindra: Nanao fora jery ny zanany .izy dia lasa. 1 Amin'ny laharana ambony indrindra: Tonga omin'ny fora voninahitra izy (tsara homarihina fa mitovy amin' ny hoe ""farany"" ihany ny hoe ""fara"",•saingy ny ""faxa"", atao alohan'ny anarana, ny ""farany"" kosa eo aoriana: farajery, fijerena farany). - t.i.f.: Mfafaxa, fiafaia, mpiafara j iafaxana, fiafarana. a Faran'ny aina: ny zanaka nateraka faxany indrindra. / Faran'ny lohany: Fitovizan-javatra mitohy hatrany: Faran'ny lohany amin'ireo zokinao teo aloha ital, anaka, ka mpampianatra indray koa ital no moka anao ho vady.
 Ahitsio"
"Fara"," Farafara a.: Fepetra ifanarahana mialoha amin'ny fifanekena ifanaovana, i t.f.f.: Faxafaraina na faxafaxana, voafarafara, nofinarafaxa f mamarafara, famarafara f amarafarana, famarafarana / mahafarafara,
 Ahitsio"
"Fara"," (fr. Phare) a.: Tilikambo avo misy fanala mirehitra amin'ny alma manondro ny lalana tokony halehan'ny sambo na ny fiaramanidina
 Ahitsio"
"Faraborona"," P.t.: (Ilay) farany indrindra.
 Ahitsio"
"Farafara"," a.: Fandriana avoavo misy tongony ay tsikalany i	petrahan'ny kidoro. -  F.-p.: Faralara mandeha: I-rony farafara mahazo miforitra raha mandeha, na misy kodiarana kely. J Farafara vato: Ireo karazana talantalana vato ao am-pasana ampandriana ny maty. f Farafaran-tany: enti-milaza tany vita ambaratonga. f Farafara nandrian'ny mata: ny vehivavy vadm'ny maty. * Ohab.: Hazakazaka ambony farafara: samy manala izay ho afany: toe-javatra manahirana tsy misy hifanam-Piana fa samy miezaka manao izay vitany avy.
 Ahitsio"
"Farafaraina"," na Farafarana (farafara) mt.ih, (farafarao): A-siana fepetra mazava tsars mba tsy hisy fifanolanana any aoriana: Aoka hofarafaraina tsara na fanekentaika alohan'ny hanaovana sonio.
 Ahitsio"
"Farafatse"," (Ski) o.: Haro maivanafanaolakana,
 Ahitsio"
"Farahatoka"," a: Ny hatoka mikasika indrindra ny loha (ny faritry ny hatoka mifandray amin'ny taolam-bozonakosa atao hoe 'lratok'angidina""). ? Ny fomban-drazana.
 Ahitsio"
"Faraidiny"," p.o,: Fadiranovana, ory noho ny ory rehetra. 1 Ratsy indrindra, ambany indrindra.
 Ahitsio"
"Faraingo"," a.: Zavatra mailodoha,farango. - t.i.f.: Faraingoina, afaraingo, voafarafngo I mamaraingo, famaraingo, mpamaraingo t amaraingoana, famarafngoana j mifaraingo ) iParafngoana, fifaraingoana I mahafaraingo.
 Ahitsio"
"Faraingoina"," (faraingo) mt.ih. (faroingoy): Atao mifaralngo, mifeloka ny lohakellny: Faraingoy fty uy it3.
 Ahitsio"
"Faraingososona"," a.: Mari-tsoratra "" "" toa faraingo roa sosona anankiroa, ka ny voalohany atao eo alohan'ny tenin'olona lazaina, ary ny faharoa mamarana azy: Hoy i rainy tam in 'Isambilo hoe: ""Mianara tsara fa sarobidy noho ny vola ny fianarana"".
 Ahitsio"
"Faralahy"," a.: Ny lahy farany indrindra amin'ny zanaka lahy,
 Ahitsio"
"Faralambotra"," a.: Karazam-borona an-drano.
 Ahitsio"
"Farana"," a.: Fahatapahana, fahavitana, fampitoviana tantana: Tsy tsara farana it4 tsihy ital.
 Ahitsio"
"Faranana"," voafarana, nofinarana I mamarana, famarana, mpamarana J amaranana, famaranana I mifarana, fifarana 1 ifaranana, fifaranana 1 mahafarana.
 Ahitsio"
"Faranana"," (farana) mt.ih, (farano): Vitaina, taperina, asiana farany: Farano ny resaka fa efa lava loatra. ~ Alana ny romoromo aminy: Tsy nofarananao tsara ital boky it9. I Ampitoviana tantana: Nofaranany ny nifiny ka mahafinaritra ny mijery azy,
 Ahitsio"
"Farango"," (Tsm) a.: Taolana lavalava noranitana ny tendrony roa, atao solom-pintana ka eo antenatenany no asiana ny kofehy: Indray takariva nandrahona: / Taitro ity sahona. / Fa tena mangeja, farango mandratra / Namely ny trotro. (Job. Rakotovao).
 Ahitsio"
"Farantsa"," a.: Ariary volatsivaky.
 Ahitsio"
"Farany"," (tara) p.t.: Aoriana indrindra amin'ny laharana, amin'ny fanadinana na fifanmanana: Ny Desambra no volana farany amin'ny tao-na. / I Naivo no farany ta`>nin'ny fanadinana tao.
 Ahitsio"
"Farara"," a,: Karazan-javamaneno tsotra dia tsotra fa tahom-bary avy nojlnjaina no alain'ny ankizy ka tsofiny ataony kilalao; noho izany, amin'ny fararano ihany no misy azy: ankizy maro mihitsy indraindray no mampiaraka ka manorisory ny olondehibe; afa-tsy izany, nandrara ny zaza amin'ireny kilalao ireny ny Ntaolo fahiny raha tsy efa kelikely sisa ny vary eny an-tsaha, fa lazaina ho ""nrampisy havandra"".
 Ahitsio"
"Farara"," a,: Karazan-javamaneno tsofina. fililiotra.
 Ahitsio"
"Fararano"," a.: Fizaran-taona manarakaraka ny fahavaratra, izany hoe hatramin'ny fevrie ka hatramin'ny avrily eo ho eo: mihenkena hatrany ny orana ka izany no' nahatonga ny anarany hoe ""fararano"". Amfn'io fotoana io no fahavokaran'ny ankabeazan'ny hazo fihinam-boa ary fiakaran'ny vary vakiamblaty, ka izany no mahatonga ny teny fararano ho mitovy hevltra koa amin'ny hoe ""hatondrahana"": Imamo fararanon-tapfa, larivo faroranom-bahoaka.
 Ahitsio"
"Fararemotra"," a: Ketrona hita amin'ny tarehy, toy ny an' ny olona te-hitomany noho ny harariana na fahavoazana na hakiviana. - t.i.f,: Afararemotra I mitararemotra, fifararemotra, mpifararemotra f ifararemotana, fifararemotana.
 Ahitsio"
"Farary"," p.t.: Enti-milaza olona marary lava tsy mety salama. ¶ M.h,: Farofy, tsy salama, tsy seheno, mavozo, malemy, marisarisa,malovilovy, o-sa, saozanina, marary ovana, tsy matanjaka, mangorera, tsy mahazo nofo, malezolezo, marafoka, migidredro.
 Ahitsio"
"Farasisa"," a.: Aretina toa mifamindra amin'ny ra mahatonga ho feriferena na ho sarotim-pery.
Samy hafa ilay farasisa mahazo ny zazakely sy ilay farasisa azo avy amin ny firaisana. Ahitsio"
"Farataze"," (Ski) a,: Gorodona farany ambanY indrmdra amin'ny samba na botry.
 Ahitsio"
"Faratenda"," a.: Teny Uazana ny fihaonan'ny	lalan-drivotra sy ny lalan-kanina.
 Ahitsio"
"Faratsahana"," (faratsaka) mt. pdr. (farotsaho): Anipazana, itorahana, ampidirana.
 Ahitsio"
"Faratsahana"," afaratsaka j mifaratsaka, fifaratsaka, mpifaxateaka 1 ifaxatsahana, fifaratsahana / mahafarataaka,
 Ahitsio"
"Faratsaka"," a.: Fidirana tsy misalasala sy avy hatranY.
 Ahitsio"
"Faratsinaibe"," a.: Ny masom-body.
 Ahitsio"
"Faravavy"," a.: Ny vavy farany indrindra amin'ny zanaka vavy.
 Ahitsio"
"Faravazana"," a.: Ny vazana farany indrindra.
 Ahitsio"
"Faravodilanitra"," a.: Ilay faritry ny lanitra er? amin'ny taza-maso, izay toa mikasika amin'ny tany: Efa hariva ny andro: misafoeafo ery am-porauodlianitro ny masoandro.
 Ahitsio"
"Faray"," a.: Korintsana fampiasan'ny mpively zavamaneno, vita amin'ny volotsangana (telo tonona); voan-javatra madinika no ataony ao anatiny.
 Ahitsio"
"Faria"," a.: Anarana niantsoana ny tanimbary taloha: Vaiamparia: Tany mamefy ny tanimbary tsy hikambana amin'ny hafa.
 Ahitsio"
"Faribody"," a.: Enti-milaza rano kely dia kely manarona f?tsiny ny fanambanin'ny siny na ny kapoaka na ny vera.
 Ahitsio"
"Faribohitra"," a.: Fizaran-tany kely indrindra ara-pitondrana iadidian'ny ben'ny faribohitra na ny mpiadidy.
 Ahitsio"
"Faribolana"," o,: Tsipika boribory feno tanteraka ka mitovy ny elanelan'ny teboka rehetra aminy amin'ny teboka iray eo afovoany. -  F.-p.: Manao faribolana: mitandahatra manao boribory.
 Ahitsio"
"Faridanonana"," a.: Fahazavana hita misoritra manodidina ny volana indraindray.
 Ahitsio"
"Farihy"," a,: Tany lemaka lehibe feno rano mihandrona tsy mivoaka: Farihin'Alaotra. (Misy karazanY telo ny rano mihandrona amin'ny tany lemaka toy izany arakaraka ny halehibeny, ka nY farihy no lehibe indrindra, dia ny kamory, ary ny dobo no kely indrindra, ka itf farany mety ho vita-Nanahary na axin-tanan'olombelona).
 Ahitsio"
"Farimanga"," a,: Fary mena manopy volomparasY ny tahony.
 Ahitsio"
"Farimaola"," o.: Anaranaiantsoana ilay fary entina mihazakazaka ka enjehina mba ho azo raha misy hasoavana,toY ny fakam-bolon-Jaza na ny fandidiam-poitra.
 Ahitsio"
"Farimaty"," a.: Karazam-bahy mandadina fanao haingontanàna.
 Ahitsio"
"Farimbona"," a.: Fiaraha-manao. i Mifarimbona, fifarimbona, mpifarimbona I itarimbonana, fifarimbonana.
 Ahitsio"
"Farina"," a.: Fitohanana tsy mivalana ho an'ny zaza. / t.i.f.: Mifarina.
 Ahitsio"
"Farina"," a.: Ny hoditra manify mihofakofaka amin'ny tarehy.
 Ahitsio"
"Farina"," p.t.: Tsy mahateny tsara fa toy ny migadragadra ny feo, tsy mahahira tsara: Voan'ny vovoka aho omaly ka farina ny feoko, - t.i.f.: Mahafarina. -  F.-p,: Farim-peo: tsy mahateny tsara fa migadragadra ny feo. I Hafarinam-peo: toetran'ny feo farina.
 Ahitsio"
"Faritana"," (faritra) mt.ih. (farito): Asiana faritra: Nofaritana ny tanimbolinay, 1 Ferana: Nofaritan'ny antenimieram-pirenena ny fahefan' - ny lehiben'ny fivondronana.
 Ahitsio"
"Faritanàna"," a,: Fizaxazaran'ny tanàn-dehibe iray.
 Ahitsio"
"Faritany"," a,: Faritra,lehibe ao anatin'ny tany iray, manantoetxa sy fomba manokana, toy ny toetr'andro sy vokatxa,..: Ny faritanin'i Boina, ~ Fizaran-tany lehibe indrindra ara-pitondrana, izaY natao hoe Provansy teo aloha, mizarazara ho fivondronana: Ny faritanin'i Toiiary no lehibe indrindra amin'ny faritony enina eto amin'ny Nosy.
 Ahitsio"
"Faritra"," a.: Ny sisin-javatra: Lazao aiza avy ny faritr'i Ratai-lao. ~ Fetra mamangitra zavatra iray: Asivo faritra ny tokotanintsika, ¶ M.h.: Fangitra. - t.i.f.: Faritana, voafaritra, afaritra, finaritra 1 mamaritra, famaritra, mpamaritxa I amaritana, famaritana 1 mifaritra, fifaritra, mpifaritra 1 mahafaritra 1 fariparitra. -  F,-p,: Fari-bava, finari-bava: izay voafaritry ny vava, tapaky ny vava, ny faxa hafatry ny olona iray. 1 Faribody: izay mahahenika fotsiny ny vodin'ny fasian-drano iray, kelY bitika: Rano fartbodin'ny zinga. / Voafari-body: enti-milaza asa na raharaha efa natomboka. 1 Faribolana: enti-milaza sary vorivory. 1 Faritany: fizaran-tany.
 Ahitsio"
"Faritsohana"," (faritsoka) mt. pdr. (faritsohy): Kapohina amin'ny tsorakazo, tehafina: Nofaritsohany tsorakazo, tehamaina, ny zanany.
 Ahitsio"
"Faritsoka"," a.: Tsora-kazo malefolefo, rantsankazo fikapohana. - t.i.faritsohana, afaritsoka, voafaritsoka / mamaritsoka, famaritsoka, mpamaritsoka / amaritsohana, famaritsohana / mifaritsoka, fifaritaoka, mpifaritsoka / mahafaritsoka.
 Ahitsio"
"Farofy"," p,a: MararirarY matetika, tsy salama fa manana aretina, farary. ¶ M.h.: Jar. Farary.
 Ahitsio"
"Faromaso"," a.: Karazan'ahitra (Thumbergia).
 Ahitsio"
"Farombaka"," a.: Fifanosehana hanao asa, haka zavatra, hiteny. - t.i.f.: Mifarombaka, fifarombaka, mpifarombaka 1 ifarombahana, fifarombahana I mahafarombaka.
 Ahitsio"
"Faromo"," (Ski) a.: Zavatra atao anatin'ny sambo mba hanavesatra azy ka hahatnarindanja azY.
 Ahitsio"
"Faroratra"," a.: Zavatra maditidity miraikidraikitra. ~ Ny tadim-p olihala. - t.i.f.: Mifaroratra, fifaroratra, mpifaroratra I ifaroratana, fifaroratana 1 mahafaro. ratra.
 Ahitsio"
"Fary"," a.: Zavamaniry toy ny bararata ny habeny, misy vaniny sy tonony, arj' fifiaka fa mamy ny ranony ka mahatonga azy hanaovana airamamY, a F.-p.: Fory gasy: fary izay mifanety kely tij' tonony. / Farimanga: fary manopy me-na. f Farimaoisa: fary ampiasama amin'ny ala volon-jaza sY amin'ny fandidiani-poitra. f Forimaty: karazam-bahy mandadina fanao haingontrano. / Manao fary mitety reny: mitatf-bolana'ombieny ombieny.
 Ahitsio"
"Fasana"," a.: Lavaka na toerana namboarina handevenana ny maty. -  F,-p,: Fasana aniritra: fa-sana atao vonjimaika ambara-pitondra ny maty ao amin'ny fasan-drazana; matetika ny fasana aniritra dia lavaka vita rarivato amin'ny lafiny efatra ka saronana vato fisaka izay atao rako-pasana, ka io no rangolahy amin'ny fasana aniritra. / Fasan'ny ntaolo na fosandrazana: fasam-pianakaviana malagasY izay toy ny trano misy faxafaxa vato mifanongoa an-daniny roa, ary amin'ny lafinY andrefana inlay ny rangolahy: vato fisaka atao varavarana mahazo mivoha sy mikatona avy eo anoloana. /Fasam-poana: efitra foana mova tsy ny lalantsara ao anaty fasana, eo anelanelan'ny varavarampasana sy ny aty fasana.
 Ahitsio"
"Fase-mara"," (Ski) a.: Fasika vaventy eny amoron-dranomasina.
 Ahitsio"
"Fasehina"," (fasika) p.t.: Be fasika, toa misy fasika: Tany fasehina izany tany at? izany, • H,o,: Masaisay sy maraorao, marokoroko: Rauinkazo fasehina.
 Ahitsio"
"Fasiana"," (iay) a.: Fametrahana: Tanty fasiana sira.
 Ahitsio"
"Fasika"," o.: Potipoti-bato faran' izay madinika avy amin'ny tany: Afangaro amin'ny fasika ny simenitra. 1 p.t.: Be dia be; tsy hita isa, tsy tambo isaina: Fasika izay vahoaka nitaena ny Filohan'ny Nosy izay. - t.i.f.: Mamasipasika. -  F,-p,: Fasi-poiaka: fasika malemy mora miletsy ka matetika koa mors ilentehana, / Milaza fasika: milaza lainga. / Ohatra ny fosika: be dia be, alinalina, tsy hita zambazamba.
 Ahitsio"
"Fasina"," o,: Fanononana ny hoe ""fasana"" taloha, na ankehitriny koa aza, amin'ny faxitany sasantsasany.
 Ahitsio"
"Fasina"," a.: Moron-dranomasina.
 Ahitsio"
"Fasiny"," (Ski) o.: IlaY hazo mitsangana eo amin'ny loha sy vodin'ny botry izay iadian' ny hazo-fisaky nY vatany.
 Ahitsio"
"Fasiny"," o,: Amin'ny hira misY feo maro, ilay fizarana na paritra tanan-dehilahy lehibe, eo anelanelan'ny torebiny sy ny beso.
 Ahitsio"
"Fasitara"," a,: Lainga sy habobo entina hamitahana na handokadokafana: Olona be fast-tara koa Rangahy iny!
 Ahitsio"
"Fatafa"," a.: Zavatxa enti-manohitra ny tafa.
 Ahitsio"
"Fatahorana"," (tahotra) o,: Fivadiham po.
 Ahitsio"
"Fatambary"," a. (fiovan'ny hoe fatram -bary):Kapoaka na harona kely amarana ny vary arotsaka: Vary indimin'ny fatambary arotsaka, ry Bozy o,
 Ahitsio"
"Fatana"," a.: Toerana fanaovana afo ahandroana sakafo: Tay miala eo amorom-patana i nenibe fa mangatsiaka, hono. ~ H. i.: Toerana fihadiana volamena na fikarohana vatosoa. a F.-p.: Fatam-pera na fatan' arma (boroGara kokoa): zavatra namboarina manokana ho fanaovana afon'arina, / Halam-patana: ny manodidina ny fatana, J Halam-potana nauelon'ny razana: ny tanimbary lova avy amin'ny razana.
 Ahitsio"
"Fatiantoka"," a.: Fahavoazana amin'ny zavatra iray fa kely noho ny nahazoana na nanamboarana azy no namarotana azy: Voan'ny fatiantoka aho tamin'iny uarotra iny. ? Ny elanelan'ny vola nahazoana na nanamboarana zavatra iray sy ny vola azo tamin'ny nivarotana azy indray: Telopolo no fationtoko tamin'ny nivarotako iny uorontsiloza iny,
 Ahitsio"
"Fatidra"," (fatitra) a,: Fomba a-tao amin'ny alalan'ny fatitra ifampihinanan'ny olona roa ra mba ho mari-piwkaizana mafy: Nanao fatidra hono, Radama roiny sy i Hostie. ? H, i.: Sakaiza na na-mana mifankatia fatratra: Tsy mahagaga raha tsy mahafoy an-dRakoto Rabe: fatidrany hatry ny ela iny,
 Ahitsio"
"Fatika"," a.: Zavamaniry misy tsilotsilony ohatra ny havaotra.
 Ahitsio"
"Fatipatika"," (Ski) a.: Anaran-kazo misy tsilo sy hafotra me-na fanjairana rindrin-trano.
 Ahitsio"
"Fatitra"," a.: Fanakiahana kely ny hoditra amin-java-maranitra toi ny antsy ka mampivoa-dra kely. -  F,-p,: Fati-bolo: volo noraotina ka manaraka ny fihogo,/Fati-dra (fer. Fatidra).
 Ahitsio"
"Fato"," (t.tr.) a.: Salaka,
 Ahitsio"
"Fatorana"," (fatotra) mt.ih, (fatory): Fehezina: Fatory ireto boky ireto, ~ Gadrana: Nofatorana ireo mpangalatra tratra. ~ a.: Fehezana: Mololo iray fatorana,
 Ahitsio"
"Fatoriana"," (tory) a.: Fahalatsahana ao anatin'ny torimaso: Nandritra ny fatorian'ny mpiam bina no nandosiron 'i. lai gadra, ~ Toerana na zavatra andriana: Mafy loatra izany fatoriana izany ka marary ny lamosiko.
 Ahitsio"
"Fatory"," (tory) a.: Fomba entina matory: Ratsy fatory ity zozo ity fa mitsivalam-pandry foana.
 Ahitsio"
"Fatotra"," a.: Fangiazana amin' ny kofehy: Ratsy fatotra ilay alika ka losa, - t.i.f.: Fatorana, afatotra, voafatotra / mamatotra, famatotra, mpamatotra / amatorana, famatorana / mifatotxa, fifatotra, mpifatotra / ifatomna, fifatorana / mahafatotra.
 Ahitsio"
"Fatotra"," a,: Aika voamboatra ary vita amboarany.
 Ahitsio"
"Fatotrahitra"," a.: Ahitra mifamatopatotra ny raviny.
 Ahitsio"
"Fatra"," a.: Fomba ahafantarana ny haben'ny zavatra (rano na voan-javatra) amin'ny fanaovana azy ao anaty vata efa voamarika ho izao na izao ny habeny: Ataouy tsara fatra it? vary it?, - t.i.f.: Voafatra, afatra J mamatra, famatra, mpamatra / amarana, famarana f mifatra, fifatra, mPifatra 1 miPamatra,
 Ahitsio"
"Fatra"," a,: Habe, habetsahana, raha zavatra tay mba lanjaina na isaina, fa atao anaty vata efa famarana raikitra: Ohatrinona ny fatran'ny vary harotsaka, ry neny? ? Famarana: Monao ratai fatro ianao izany lahy! -  F,-p,: Fa-bary, fa-drano: Famarana vary na rano. / Tonga fatra: mahafeno ny famarana, betsaka, lehibe,
 Ahitsio"
"Fatraina"," a.: Hazo angalana hodiny atao amin'ny toaka mba hanamanitra si hampahery azy.
 Ahitsio"
"Fatrana"," a.: Tany mazava afak'ala; hoak'ala. ? Ny toerana avoavo tafasaraka amin'ny ala ary kaohin'ny riaka.
 Ahitsio"
"Fatrange"," (Ats) a.: Kianja afovoan'ny tanàna.
 Ahitsio"
"Fatrarana"," (fatratra) mt. pdr. (fatraro): Asiana... betsaka; sesehana: Nofatrarany uary ny efitra tao atsimo. / Nofatrarany totohondry ilay mpangalatro.
 Ahitsio"
"Fatratra"," a.: Fifanizinana, fandentehana zavatra ao anaty toerana iray befahatanY, tsy ilana rindrany. i Fatrarana, voafatxa, afatratra / mamatratra, famatratra, mpamatratra / amatrarana, famatrarana / mifatratra, fifatratra, mpifatratra / ifatrarana, fifatrarana / mahafatratra. -  F,-p,: ManaO fatro-maina: mihinam-bary amin'izao tes, misy fangarony. J Fatra-tsaonjo: enti-milaza olona maxo be indray entina ahivoka amin'ny fiara na lakana ka e-fa mifanitsa-kitro ers›. / Fatra-po: fitokiana tanteraka, tsy misy fetra. / Mahafatrapo: mahatoky tanteraka.
 Ahitsio"
"Fatratra"," p.t.: Kanto, tsara tarehy aoka izany: Fatratra izany trano izany. e p.mt.: Aoka izany, izaitsizy: Miasa fatratra ianao izany. / Fatra-panao kitoatoa izy. ¶ M.h.: Babany, babantany, by, kanto, ngita, manga, mafotaka, marilritra, mantsalay, lalina, fanaperana, tanteraka, tontosa, tomombana, lavorary, isafatsiroa, tokana amantany, tsy roa aman-tany, tapitra ohatra, tapitra efatra, tsy misy toa azY, tsy manantsahala, tsy manam-paharoa, tonga lafatra, ary fenitra, farafarampony, baka lany sahaza, tsy misy tomika, maty paika, mangidy vato, lani-datsaka. * Ohab.: Izay fatra pandà ihany no manaiky: matetika ireo mikiribiby manda mafy ihany no milefitra manaiky amin'ny farany. / Izay fatrapiahiahy mpamosavy: izay miahiahy fatratra olona ho mpamosavy no mpamosavy. J Fatra-pifehy trano: mihevitra ny olona rehetra ho mp angalatra.
 Ahitsio"
"Fatrifotony"," a.: Fomban-drandram-bolo iray: alaina ny volo dia aolikolika eo amin' ny fotobolo, saika mipetaka amin'ny hodi-doha mihitsy.
 Ahitsio"
"Fatritra"," P.t.: Ratsy fiaina, tsy tsars toetra, tsy maotina: Fatritran'olona ilay zazalahy iny, anaka, ka fadio ny miaraka aminy. ¶ M.h.: Batritra.
 Ahitsio"
"Fatro"," (t.tr.) p.t.: Botrabotra, donga.
 Ahitsio"
"Fatrofatro"," p.t.: Dongadonga na dofodofotra, vaventy, matavy.
 Ahitsio"
"Fatsafatsa"," Be resaka sy mipentsompentsona tafahoatra. - t.i.f.: Mifatsafatsa.
 Ahitsio"
"Fatsaka"," a.: Bala madinika izay miparitaka rehefa itifirana.
 Ahitsio"
"Fatsaka"," p.t.: Fetsy ratsy, holokoloka, be tetika. ¶ M.h. : Jer. Fetsy.
 Ahitsio"
"Fatsifatsy"," a.: Vongambongana madinika fasipasehina. - t.i.f.: Mifatsifatsy 1 fifatsifatsy.
 Ahitsio"
"Fatsora"," p.t.: Fetsy, mahay mampiseho ny hafetseny na ny laingany amin'ny endrika somary hatsikana na be vazivazy; mpamitaka malama vava, mpandaingalainga, kapotsaka. ¶ M.h.: Jer. FetsY.
 Ahitsio"
"Faty"," a.: Vatan'olona na biby tsy misy aina intsony: Misy fatin-tsaka ao atsinanan-trano oo. ~ Fahafatesana: Faty hita izao ka hirosoana ihany, ~ Faharesena amin'nY kilalao; fahavoazana amin'ny loka: Mbola hanarina ny fatiko aho. ~ mt,: Enti-milaza ny ho avy amin'ny mt.'naty"": Ho faty daholo ihany isika rehetra. i t.if,: Maty / mahafaty / ahafatesana, fahafatesana. ? F.-p.: Faty antoko: fahavoazana amin'ny varotra, izay mihatra amin'ny olona nivarotra zavatra latsaka no-ho ny masonkarena na izay nahazoany azy. / Faty be: heloka be vava vitana mpiray tetika maro. / Faty be mora efaino: mora ny inhala amin'ny raharaha be mpiray tetika, / Faty hanina na faty an-kanina: tenda an-kanina, sarotra an-kanina. / Faty hita: fahafatesana miharihary izao, loza efa mananontanona. / Faty lena: fatin'olona vao matY. / Fats, maina: fatin'olona efa maty ela ka avadika, / Fatim-balala: fahafatesana mandripaka olona be dia be: Nanao fatim-balala ny mPOnina tamin'ny fotoanan'ny giripy espaniolina. / Valy faty: famelezana olona izay namely ny tena.
 Ahitsio"
"Fay"," p. t. : Tsy sahy intsony fa nahita fahavoazana; matahotra ka tsy sahy mamerina izay natao teo aloha : Niialao afo Ibalita ka may : fay ny adala ka tsy te hiherika afo in tsony. ¶ M.h. : Fay, lao, maso voa sakay, nahita faisana, nandray ny kiho, tsy tia vernira, tsy tia hiherika, tsy tia mainty, tsy tia mololo, leom-boananana, afon-dolo af on' angatra.
 Ahitsio"
"Fay"," a. : Karazan-trondron-dranomasina boribory saingy fisaka eo an-tampony ary kely lava ny rambony,	—.~
 Ahitsio"
"Fe"," a.: Faritry ny rantsam-batana axnbany hatreo amin'ny valahana no ho midina ka hatreo amin'ny lohalfka.
 Ahitsio"
"Fe"," ""Fa hoe"" (teny ampiasaina eo anelanelan'ny teny roa mba hilazana fa anarany fotsiny ny teny lazaina no manao ny asa voalazan'ilay teny voalohany saingy hoe ma-nana ny toetra voalazan'ilay teny faharoa, fa raha ny marina tsy izany velively): Mitsangom-pe olona: mitsangana fa hoe olona, mitsangana saingy hoe olona, fa tsy ma-nana ny tena maha-olona.
 Ahitsio"
"Fe"," Teny kely ampiasaina eo anelanelan'ny teny iray miverina indroa, ilazana toetra na asa tsy zarizary: Manao fe manao: zara raha manao, manao tsy zarizary. (Tsara homarihina fa ity teny itq dia mifanohitra amin'ilay teny hoe: ""dia"", izay mitovy fampiasa indrindra aminy fa ny heviny kosa mifanohitra amin'ny azy: Manao dia manao: tena manao marina tokoa).
 Ahitsio"
"Fefehina"," (fefika) mt.ih. (fefeho): Vakina: Fefeho ireto otody roa ireto hoendasina. e Asiana, tefena totohondry: Nofefehin'ilay kary ny zanako dia lasa nandositra izy.
 Ahitsio"
