"word","definition"
"Disely"," (fr. du sel) a: Zavatra tahaka ny vovo-tsira, fotsy, soMary mamiratra, ampiasaina' ho fanadiovan-kibo na fampivalanana; misy karazany roa ny disely, dia ny ""sel de soude"" ary ny ""sel de magnésie"", izay samy hafa ny fomba fiasany.
 Ahitsio"
"Diso"," o. : Tsy ah~?-dalana ara-pitsipil a : r a'so ny lahatsoratrao.; p.t. : Tsy marina : Diso izany filazanao izany. ? Meloka : Diso tamin-drainao ianao namaly boraingona azy. ~ Tsy nahatratra : Diso fidirana Ilita ka uoasazy. / Diso rasa ianao ka ny taolana sisa ho anao. / Diso fanantenana izy ka nitoloko. ? Tsy nahita, tsy sendra : Tratra aoriana loatra ianao ka diso azy. ? Tapaka, tsy tonga : Diso hadimiana ianao nandritra ny volana. 1'Lavo tamim-pitondmn-tena : Diso tamin'izany tovolahy nanangoly azy izany, hono, i Bako. ? Maty : Ireo dimy ireo ihany ve ny zanakareo ? Ireo no velona fa nisy roa diso, tompoko. ~ p.mt, : Loatra : Diso masaka ireto voankazo ireto ka efa misy simba. - t.i.f. : Disoina / mandiso, fandiso, mpandiso 1 mifandiso 1 andisoana, fandisoana 1 mahadiso. -  F.-p, : Diso be voua : nanao hadisoana lehibe dia lehibe. / Diso fampana : mihoatra ny mety, mihoa-pampana be loatra. 1 Diso lalana : very ka mandehandeha amin'ny lalana tsy izy. / Diso lalam-piainana : tsy mandeha amin'ny lalam-piainana marina. / Diso ohatra : Jer. diso fampana. / Diso tanindrazana : tsy mahita tanindrazana. / Diso voua : nanao hadisoam - pitenenana (nahatonga ilay fitenenana hoe : voua diso tsy mba kabary. / Diso valu : Be dia be tsy hita isa (jer. Betsaka). I Sakalava diso : enti-milaza zazakely maty, tas, azo. /Diso paika ka matim-bela : fiteny amin'ny fanorona ilazana fa ny fahadisoam-pamindra indray mandeha no nahafaty. ¶ M.h, : Tsontsa, solafaka, diso paika, diso tetika, diso hevitra, lavo.
 Ahitsio"
"Disoina"," (diso) mt.ih. (disoy) : Tsy natao marina : Nodisoinao ny marikao ka izany no tsy nahafahanao. ? Dikaina : Nodisoinao ny lalàna ka hofaizina ianao/ Melohina : Disoiko ny hevitrao, Raondriana.
 Ahitsio"
"Dite"," (fr. du thé) a. : Fisotro avy amin'ny rano ampangotrahina miaraka amin'ny ravin-javamaniry atao hoe dite; manan-kery mitovitovy amin'ny kafe ihany ny dite.
 Ahitsio"
"Ditina"," na Ditiana (dity) mt.ih. (ditio) : Akambana sy araikitra amin'ny ditY.
 Ahitsio"
"Ditinonoka"," a. : Hazo akana karazana ditY.
 Ahitsio"
"Ditra"," a. : Kiry tafahoatra hanao araka ny hevitry ny tena na dia fantatra fa tsy marina sy tsy tsara aza : Be di-doha koa izany raha olona. Tsy nahaleo ditra azy aho ka naleoko nihataka. ~ Finiavana hanao ny tsy mety na dia tenenina lava izao aza : Ditran' ankizy re izany! Tsy avala hifoka sigara izy ka mbola mifoka foana ihany. - t.i.f. : Dirina 1 miditra, fiditra, mpiditra 1 idirana, fidirana 1 mifanditra, fifanditra, mpifanditra 1 ifandirana, fifandixana 1 maditra, haditra 1 an-ditra,
 Ahitsio"
"Ditsahina"," (ditsaka) mt.ih. (ditsaho) : Lemana, vontosandrano, kotsakotsaina.
 Ahitsio"
"Ditsaka"," a. : Fivalanandrano, amany. il t.i.f. : Manditsaka, fanditsaka, mpanditsaka 1 anditsahana, fanditsahana.
 Ahitsio"
"Ditsihina"," (ditsika) mt.ih. (ditsiho) : Rarahana na tsipazana vovoka na poti-javatra mba ho ditsika.
 Ahitsio"
"Ditsika"," Ditsoka. : p.t. : Misy zavatra ao anaty maso : Ditsoka aho ka andraso kely aloha. 1 Tafiditry ny vovoka na poti-javatra ny maso ka jemby na tsy mahita : Ditsoka ny masoko ka mitete ranomaso. 1 H,i : Entin'ny alahelo na fahoriana mihatra ka feno ranomaso : Ditsoka ny fo amin'izao fahalasanan' ny olo-malala izao. Ny masoko ditsoka leoko ihany, Fa ny fo re no ditsoka ka tomany. (Ny Avana). - t.i.f. : Ditsfhina / aditsika / manditsoka, fanditsoka I anditsohana, fanditsohana.
 Ahitsio"
"Dity"," a. : Ranon-javatra na ventiny koa aza, voavoatra mba hoenti - manakambana na mampiraikitra taratasy na hazo na zavatra hafa. - t.i.f. : Ditina na ditiana, adity, voaditY 1 manditY, fandity, mpanditY 1 anditiana, fanditiana 1 midity, fiditY 1 iditiana, fiditiana I mabaditY.
 Ahitsio"
"Divà"," (fr. divan) a. : Seza lava-lava misarina fandriana azo itsorana.
 Ahitsio"
"Divaina"," (diva) mt.ih. (divao) : Omanina, amboarina : Divao ny entana fa handeha isika.
 Ahitsio"
"Divay"," a. : Karazan-kazo salasala (Ketmie oseille),
 Ahitsio"
"Divay"," (fr. du vin) a. : Zavapisotro vita amin'ny ranomboaloboka navela hiketriketrika; misy alkaola eo amin' ny 11-12° eo ho eo ny divay ka mahamamo sy manimba raha sotroina betsaka; mety hahasalama kosa izy raha sotroina amin'ny fotoanan'ny sakafo ka tsy mihoatra ny androatokon'ny litatra amin'ny sakafo mandritra ny ny andro.
 Ahitsio"
"Dizenina"," (fr. dizaine) : Antokony folo.
 Ahitsio"
"Dizidizy"," ft. : Enti-milaza firidiridiana. - t.i.f. : Adizidizy / midizidizy, fidizidizy, mpidizidizy 1 idizidiziana, fidizidiziana.
 Ahitsio"
"Dizina"," a. : Enti-milaza fijoro mitsatoka tsara. 6 t.i.f. : Adizina, tafadizina / midizina, fidizina, mpidizina I idizinana, fidizinana.
 Ahitsio"
"Do"," a. : Karazam-bibilava makadiry. (Pelophilus madagascariensis).
 Ahitsio"
"Do"," a. : Ny feo voalohany na ambany indrindra amin'ireo ambaratongam-peo fito amin'ny gama.
 Ahitsio"
"Do-"," Tovona fanaovana fototeny faharoa milaza toetra mifandray amin'ny hevitry ny fototeny voalohany : Dorehitra (rehitra).
 Ahitsio"
"Doadoa"," (dohadoha) a. : Eboebo, hadedahana; teny feno rehareha sy hambo. - t.i.f. : Midoadoa, fidoadoa, mpidoadoa / idoadoana, fidoadoana.
 Ahitsio"
"Doafana"," (doaka) mt.ih, (doafy) : Velesina, tontana.
 Ahitsio"
"Doaka"," a. : Vovoka na setroka mitorajofo, ary misy fofona toa manempotra kely na mafaraka mahakofona. 6 t.f.f. : Midoaka, fidoaka 1 idoafana na idoahana, fidoafana na fidoahana.
 Ahitsio"
"Doana"," ft. : Enti-milaza fandonana mafy, kapoks midoboka izaitsizy. 6 t.if.: Doanana, voadoana 1 mandoana, fandoana, mpandoana 1 andoanana, fandoananal mahadoana.
 Ahitsio"
"Doanana"," (doana) mt. ih. (doany) : Kapohina, velesina mafy araka ny aina.
 Ahitsio"
"Doany"," a. : Toerana misy ny fasa-mpanjaka sakalava izay ivavahana angataham-pitahiana.
 Ahitsio"
"Doany"," na Ladoany (fr. doua-ne) a. : Vola aloa ho fadintseranana. / Sampan-draharaham-panjakana maka ny fadin-tseranana.
 Ahitsio"
"Doba"," p. t. : Bota be sy botrefona ( mitovy hevitra amin' ny Dobarabe, saingy miborabora malemilemy).
 Ahitsio"
"Dobàka"," p. t. : Misafoaka noho ny hatezerana fa tsy mahatsindry fo. • Ngeza sy vaventy ary makadiry.
 Ahitsio"
"Dobarabe"," p. t. : Bolangina sY vaventy ary matavy sy botref ona.
 Ahitsio"
"Dobebaka"," p, t. : Mivelatra sy makadiry ny vavany.l Botetaka, mipetraka mibahantoerana noho ny hatezerana. 1 t.i.f. : Midobebaka, fidobebaka, mpidobebaka 1 idobebahana, fidobebahana.
 Ahitsio"
"Dobibika"," a. : Fivangongoan-javatra betsaka tsy misy ilana azy ; fitobian-javatra tsy dia manahoana. - t.i.f. : Adobibika, voadobibika / manadobibika,fanadobibika, mpanadobibika I anadobibihana, fanadobibihana.
 Ahitsio"
"Dobo"," a.: Lavaka ihandronan' ny rano, izay mazàna vitantanan'olombelona, fa tsy tahaka ny kamory na ny farihy, izay vita-Nanahary : Nanao dobon-trondro anankiroa izahay ers) amin'ny tanin'anana. 1 Farihy kely : Misa dobo kely ao andrefantranonay. M.h. : Farihy, kamory, ranovory, ranomihandrona, antara, heniheny, hetrina, honahona, hotsaka, petsapetsa, matsabory. 
 Ahitsio"
"Dobodobony"," p, t. : Dongadonga ; entina milaza indrindra ny zana-borona matavitavy tsy mbola tonga elatra tanteraka.
 Ahitsio"
"Dobofoka"," a. : Jar. Dabofoka.
 Ahitsio"
"Dobohana"," na Dobofana (doboka) mt. pdr. (dobohy na dobofy) : Velezina mafy ka miteraka feo migoboka izany : Nodobohany (na nodobofany) totohondry ny lamosiko.
 Ahitsio"
"Doboka"," ft.: Enti-milaza fijanonana, fipetrahana elaela amin'ny tany na toerana iray. i t.i.f. : Adoboka, voadoboka, tafadoboka / midoboka, fidoboka, mpidoboka / idobohana, fidobohana / mahadoboka.
 Ahitsio"
"Doboka"," a. : Feon-javatra midafoka, mipoaka, ka mirohana sy migoboka. 1 Faon' ampongabe velezina na ny zavamaneno sy ny feon'ny olona manao feo ambany dia ambany : Henonao izany dobok'amponga izany ? i t.if. : Dobohana, dobofana, adoboka 1 mandoboka, fandoboka, mpandoboka 1 andobohana, fandobohana 1 midoboka, fidoboka, mpidoboka 1 idobohana, fidobohanaldobodoboka.
 Ahitsio"
"Dodadoda"," a. : Firehetan'ny a-fo misy kitay betsaka, midedadeda. - t.i.f. : Adodadoda, voadodadoda 1 manadodadoda, fanadodadoda 1 anadodadodana, fanadodadodana I midodàdoda, fidodadoda / idodadodana, fidodadodana.
 Ahitsio"
"Dodadoda"," p. t. : Mandanilany foana ny ananana, mirobaroba izay ananana, mandany tafahoatra : Dodadoda loatra iny zanakao iny. - t.i.f. : Adodadoda, voadodadoda 1 manadodadoda,fanadodadoda, mpanadodadoda I anadodadodana, fanadodadodana 1 midodadoda, fidodadoda, mpidodadoda 1 idodadodana,fidodadodana.
 Ahitsio"
"Dodadodaina"," (dodadoda) mt. ih. (dodadoday) : Lanina haingana, atao majifa poatoizay.
 Ahitsio"
"Dodana"," p. t. : Forehitra sy may, kila, miredaka. : Dodana ny fanaka rehetra tao amin'ilay trano may. ? H. o. : Maika dia maika, may.
 Ahitsio"
"Dodo"," Dodododo a. : Fahatongavana maika dia maika ; firohotana haingana hila vonjy na hampiseho fiaraha-mifaly na fiaraha-miory. - t.i.f : Adodododo 1 midodododo, fidodododo, mpidodododo / idodododoana, fidodododoana.
 Ahitsio"
"Dodoka"," p. t. : Maika, tery, na maimay ; tsy manam-potoana betsaka azo ivalamparana. ¶ M. h. : Dodona.
 Ahitsio"
"Dodona"," p. t. : Maika fatratra, maimay te-hanao zavatra na hiteny eo no ho eo na handeha avy hatrany : Dodona ers) Rakoto handeha hody. ~ H. i. : Rototra, mafana fo : Tsy dodona akory izy nilazako izany. - t.i.f. : Dodonana, voadodona 1 mandodona, fandodona, mPandodona I andodonana, fandodonana 1 mahadodona.
 Ahitsio"
"Dodonana"," (dodona) mt. ih. (dodony) : Asaina mandeha haingana : Dodony izy fa ha-riva ny andro. ~ Terena, po-ratina : Tsy navelako fa nododonako mba handoa ny volako ilay Rangahy.
 Ahitsio"
"Dodoria"," a. : I1azan'ny foko sasany ny ady totohondry. ? P. t. na p. mt. : Haingana dia haingana, tsy misy fiatoana, maika dia maika : Tsy nisy fotoana nisakafoana akory fa tsy maintsy nouitaina dodo-ria ilay asa.
 Ahitsio"
"Dodosina"," mt, th, tsy manaradalàna, avy amin'ny Dodododododo: Hafainganina, atao haingana dia haingana. ¶ M, h. : Dodosina, korododosina, korododosana, korodoboina, mehina, rodorodoina, ezakezahina, laizina, rotorotoina, ketsaketsaina, baibaizina.
 Ahitsio"
"Dofa"," p. t. : Vaventy sy bolangina, mifatrofatro, dobarabe.
 Ahitsio"
"Dofahana"," (dofaka) mt. pdr. (dofahy) : Enti-milaza dy zavatra rarahana (vovoka).
 Ahitsio"
"Dofaka"," ft. : Enti-milaza setroka na vovoka mipololotra miakatra na fofona manetona lavitra. 1 t.if. : Dofahana 1 manadofaka, fanadofaka, mpanadofaka 1 anadofahana,fanadofahana 1 midofaka, fidofaka, mpidofaka 1 idofahana, fidofahana.
 Ahitsio"
"Dofitra"," ft. : Eti-milaza fidonana amin-javatra, fiantraika na fipokan'ny zavatra roa, saingy ny iray manatona fa ny iray donina tsy mihontsina eo am-pitoerana fotsiny, na ny iray mandona mievotra fotsiny nony midona amin'ilay iray hafa. - t.i.f. : Adofitra, voadofitra, tafadofitra / midofitra, fidofitra.
 Ahitsio"
"Dofodofotra"," p. t. : Ilazana ny zaza dongadonga na ny zavamaniry midoroboka maitso sy midokadoka.
 Ahitsio"
"Dofoka"," p. t. : Donto loha na dombo. • N. o. : Ilazana koa ny votsa saina.
 Ahitsio"
"Dofotra"," p. t. : Fonetana sady makadiry.
 Ahitsio"
"Dogaga"," ft. : Enti-milaza fiandrasana, fitalanjonana.
 Ahitsio"
"Dogaga"," ft. : Enti-milaza fiandrasana, fitalanjonana. - t.i.f. : Adogaga, tafadogaga / midogaga, fidogaga, mpidogaga / idogagana, fidogagana / mahadogaga.
 Ahitsio"
"Dohadoha"," : Jer. Doadoa.
 Ahitsio"
"Dohàka"," p.t. : Enti-milaza feo mangoboka sy mitrena. - t.i.f. : Adohàka / midohàka, fidohàka, mpidohàka / idohàfana, fidohàfana.
 Ahitsio"
"Dohaka"," p.t. : Mpirehaka, mpirehareha ho manao izao sy izao. - t.i.f. : Midohaka, fidohaka, mpidohaka / idohafana, fidohafana.
 Ahitsio"
"Doka"," a. : Karazan-javamaneno miendrika tehina vita amin' ny volotsangana, saingy olona iray ihany no mitondra azy, dia ny lehilahy mpitarika ny dihy amin'ny lanonan-dehibe toy ny famadihana : atontona anin'ny tany lzy mba hidoboka ary asiana korintsana eo an-tendrony.
 Ahitsio"
"Doka"," a. : Fandoahana na fandavahana vato iray mba hahazoana manapoaka azy. i t.i.f. : Dokana, voadoka / mandoka na manadoka, fanadoka, mpanadoka / andokana, fandokana / mahadoka.
 Ahitsio"
"Doka"," a. : Fanindrahindrana olona amin'ny fiderana azy; robo, fiderana olona, izay kendrena hamalifaliana azy, indraindray omban'ny fanantenana hahazo soa avy aminy : Tia doka loatra io mpitondra io ka manjary fatra-pisolelaka ny olona entiny. i t.i, f. : Dokafana, voadoka / mandoka, fandoka, mpandoka / andokafana,fandokafana / midoka, fidoka, mpidoka / idokafana, fidokafana.
 Ahitsio"
"Dokadoka"," ft. : Enti-milaza firobonan-javamaniry maitso sy milenodenoka fatratra. i t.i.f. : Midokadoka.
 Ahitsio"
"Dokafana"," (doka) mt. ih. (dokafy) : Hindrahindraina amin'ny fiderana; roboana : Nodokafany loatra ny zanany ka nanjary mpiauonauona.
 Ahitsio"
"Dokana"," (doka) mt. ih. (dokay): (Vato) loahana na lavahana (mba hanapoahana azy).
 Ahitsio"
"Doko"," o. : Sanga na vola atao mibokoboko eo aloha na eo aoriana an-katoka.l Nofo na mokon-doha hita amin'ny vavan'ny vorona indraindray na amin'ny oron'ny olona sasany.
 Ahitsio"
"Dokoa"," a. : Voron-keniheny.
 Ahitsio"
"Dokoroka"," a. : Fanjoretra na fanjonitra atao mba hangorahan'ny olona ny tena. - t.i.f. : Mandokoroka, fandokoroka, mpandokoroka / andokorohana, fandokorohana / mahadokoroka.
 Ahitsio"
"Dokotera"," o. : Mpanasitrana na mpitsabo vita fianarana ka nahazo filazam-pahaizana. • Olo-mahay nahazo filazampahaizana ambony momba ny sampam-pahaizana manokana iray.
 Ahitsio"
"Dokotra"," a. : Karazam-borona mitovitovy amin'ny ganagana. Sarin-dokotra : Safiotra avy amin'ny fikambanan'ny ganagana sy ny dokotra.
 Ahitsio"
"Dola"," Doladola a. : Fihetsika miangotingoty raha mandeha ka ny loha araidraika ary ny vatana atolilalila miankavia miankavanana. - t.i.f. : Adoladola / manadoladola, fanadoladola, mpanadoladola / anadoladolana, fanadoladolana / midoladola, fidoladola, mpidoladola / idoladolana, fidoladolana / mahadoladola. -  F.-p. : Miara-midola : enti-milaza fiarahan'ny olona roa mamindra misy fiangotingotiana ka somarY mifampiraidraika ny loha.
 Ahitsio"
"Dolelaka"," (t.tr.) o. : Koka lava, feo tokana lavareny rehefa miantso. • Fiantsoana olona ka halavaina na tarihina ho lava ny fanononana ny vaninteny farany amin'ny anarany na ampiana zana-peo toy ny a, ô! (ankehitriny).
 Ahitsio"
"Dolotra"," a. : Jer. Dilotra.
 Ahitsio"
"Domatina"," a. : Ny tadim-baliha na ny tadin-dokanga ambany feo indrindra fanaovana beso.
 Ahitsio"
"Domba"," p.t. : Mivohitra mandroso be : Domba ny orondRamotoo io. - t.i.f. : Mandomba, fandomba.
 Ahitsio"
"Dombo"," p.t. : Tsy maranitra : Dombo ny antsinao. • Donto ny lohany : Fantsika dombo. i tif : Domboina, voadombo / manadombo na mandombo, fanadombo, mpanadombo / anadomboana, fanadomboana / mahadombo / dombodombo.
 Ahitsio"
"Dombolo"," a. : Karazan-javamaneno mitovy amin'ny doka (jer. io teny io), saingy tsy mba misy korintsana eo antendrony, fa volotsangana fotsiny sahabo ho iray metatra sy sasany eo ho eo, ary mitovy habe amin'ny sandry; ny mpandihy lehilahy ihany no mampiasa azy.
 Ahitsio"
"Domelina"," p.t. : Donto, mahatsiaro ny loha ho mavesatra, tsy afa-manao na inona na inona : Mafy izay asa indroa andro nisesy izay : domelino mihitsy izany ny lohako.
 Ahitsio"
"Domiverina"," (dona miuerina) a : Fipaikan-javatra amin' ny rindrina na zavatra hafa izay mahatonga azy hiverina amin'ny toerana niaviany ihany indray : Raha sendra rindrina ny feo, dia manao domiuerina, ka izany no mahatonga ny ako.
 Ahitsio"
"Domohina"," a. : Voromailaladia.
 Ahitsio"
"Dona"," Dondbna a. : Poka, fifampipaihan-javatra roa; kapoka, vely. - t.i.f. : Donna, adona, voadona I mandona, mandondona, fandona, mpandona / andondonana, fandondonana / midona, fidona, mpidona / idonana, fidonana. ~ F.-p. : Don-tany : fiampangana olona mivantana izao ho nanao zavatra iraY, loba hitsapana azy na nanao tokoa na tsia, kapo-tandroka. I Don-tandroka : teny fampitahorana atao amin'ny osa, saro-tahotra.., mba hahatonga azy hamboraka ny ao ampony na hanaiky lembenana, fomba mazàna amPiasain'ny mpaka am-bavany. / Don-tokana : kotrok'orana indray mandeha monja, mahatonga fihetseham-po malahelohelo. / Don-davitra : kotrok'orana any lavitra mahatonga hanembonembona ny havana tsy eo anatrehana.
 Ahitsio"
"Dona"," a. : Fipaika, izay entimilaza amin'ny daomy fa tsy manana ny masom-bato mitovy amin'izay miseho ny mpilalao, ka ny mpilalao manaraka no mandeha (Jar. Daomy).
 Ahitsio"
"Donahana"," na Donafana (donaka) mt.ih. (donahy na donafy) : Semporina amin'ny setroka : Aza donofana ny uahiny, rankizy. • Asiana : Nodonafany tehamaina ny zandriny.
 Ahitsio"
"Donaina"," (dona) rat. ih. (donao) : Kapohina, velesina, asiana mafy : Nodonainan'ny zokiny izy ka nahatsiaro fanina.
 Ahitsio"
"Donaka"," a. : Setroka be na hafanana manevokevoka; vono na kapoka atao. i tai. f. : Donahana na donafana, adonaka / mandonaka, fandonaka, mpandonaka Iandonahana,fandonahana / midonaka, fidonaka, mpidonakalidonahana,fidonahana.
 Ahitsio"
"Donàna"," p.t, : Donto saina, ketrina, taraiky.
 Ahitsio"
"Donanaka"," a. : Tsy fanaovana na inona na inona, fitomoemoe-poana varimbariana amin'ny tsinontsinona. - t.i.f. : Midonanaka, fidonananaka, mpidonanaka / idonanahana, fidonanahana.
 Ahitsio"
"Donda"," ft. : Enti-milaza ny hamafy sy ny lanjan'ny lamba mifanaraka amin'ny hateviny. i t.Lf. : Mandonda.
 Ahitsio"
"Dondrina"," p.t. : Donto saina, tsy kinga, miraikiraiky f oana : Zozo dondrona koa itony!
 Ahitsio"
"Donendrina"," p.t. : Tsy mahalala na inona na inona fa bado sy adaladala. i t, i.f. : Midonendrina, fidonendrina, mpidonendrina.
 Ahitsio"
"Donga"," Dongadonga p. t. : Matavitavy kely ka hita botabota ny takolany, tanany, tongony. ¶ M.h. : Botrabotra, botrefona, dofodofotra. -  F.-p. : Donga tsy minono : enti-milaza ny akohokely na ganakely matavitavy botabota. * Ohab. : Ny lainga donga takona fa mahia mifanatriko : raha mbola tsy hita ny mahalainga ny lainga, dia toy inona er3, fa raha vaky am-batolampy kosa, maharikoriko.
 Ahitsio"
"Dongaingy","  Enti-milaza olona fohy vozona na fohy tenda ka ny lohany toy ny milentika ao anatin' ny lamosiny, noho ny fitondrana enta-mavesatra lava na antony hafa. - t.i.f. : Adongaingy, tafadongaingy / manadongaingy, fanadongaingy, mpanadongaingy / anadongaingena, fanadongaingena / midongaingy, fidongaingy, mpidongaingy /idongaingena,fidongaingena / mahadongaingy.
 Ahitsio"
"Dongalia"," (Skl) a. : Karazan'androngo mavo, kely mailaka, izay velona eny amin'ny fasika.
 Ahitsio"
"Dongara"," a. : Karazam-balala.
 Ahitsio"
"Dongary"," (Skl) a : Harona boribory lavalava fasian'ny Tanosy sy ny Bara fotsimbary.
 Ahitsio"
"Dongina"," (dongy) mt.ih. (dongio) : Tadiavina hotanana ho an'ny tena nefa an'olona : Dongin'ny zanakao fotsiny ny kilalaonay.
 Ahitsio"
"Dongona"," a. : Havoana mandondona; tanjona na antontan-javatra miavoavo toy ny famoloana na ny fasana anritra mivohom-pafana. -  F.-p. : Dongon-tany : entimilaza ny fasana : Ao ambany dongon-tany, ao anaty uatam-paty misy reny tsy miteny, hatry ny ela no tavela. (Eliza Freda)
 Ahitsio"
"Dongy"," a. : Fijanonana tsy metY manao zavatra ampanaovina na mandeha fa tsY faly; henahena, fitokonana : Raha mba zozo be dongy re izany! i Ditra. - t.i.f. : Midongy, fidongy, mpidongy / idongiana, fidongiana.
 Ahitsio"
"Dongy"," (Ski) a. : Anaran'ny hazo kely marani-doha arnpiasaina amin'ilay filalaovana eny amin'ny fasika atao hoe kinapo (Jer. io).
 Ahitsio"
"Donika"," a. : Aretina mampivonto ny foto-tsofina : ny amantarana azy voalohany mandrakariva dia ny fivontosan'ilay mosavin-kena atao hoe glandes parotides eo ambanin'ny sofina indrindra sy tandrifiny.
 Ahitsio"
"Donina"," (dona) mt.ih (dony): Pohina : Nodonin'ny andry ny lohako ka fanina mihitsy aho. • Pehina : Doninao mafy loatra ny uarauarana. • H. o. : Asian-teny henjana, tenenina mafy : Nodonin'ny lehibeny izy ka uaky barara tery, -  F,-p, : Dony tapany handoa erany : tambatambazo amin'ny zavatra kely mba ha-nome be. / Dony ny tanin' Andriana : izay mifody tsy manana : teny fanao rehefa avy manao fanekena na dina, ka ny heviny dia hoe : aoka hodonina ny tanin'nympanjaka (taloha ny tany rehetra dia an' ny mpaniaka), ka izay mivadi-panekena, aoka izy ho foan-tanana, * Ohab.: Mitsako tsy re ka kenda vao dony aho, ranaotra : raha sendra zava-tsoa ny tena, mihinan-drery, fa raha misy mahavoa kosa, miantso vahoaka.
 Ahitsio"
"Donoro"," (doro) mt.ih, misy tsofoka on : Voadoro, doroana, tsoloana afo : Nodonoron'ny fahavalo ny tanàna .
 Ahitsio"
"Donotra"," (dotra) mt.ih. misy tsofoka on : Voadotra, dora-na, levonina amin'ny afo : Nodonotra ny fitafian'ilay matin 'ny are ti-mifindra,
 Ahitsio"
"Donto"," p.t. : Tsy mandre tsara fa marenindrenina : Donto mihitsy ny sofin'io zaza io : intelo izy no antsoina vao mahare. • Dombo ny lelany na bontolo ny lohany : Donto ity fandraka • H.i. : Tsy mora mandray fampianarana : Donto velona izany raha zaza : telo volana vao mahay abidy. • Enti-milaza ny vilany izay maharitra elaela vao tanteraky ny hafanana : Ario any io vilany io fa donto izaitsizy : adiny iray vao mahamasa-bary. - t.i.f. : Dontoina, voadonto ( manadonto, fanadonto, mpanadonto) anadontoana, fanadontoana.
 Ahitsio"
"Dontoina"," (donto) mt.ih. (dontoy): Atao tonga marenindrenina: Mahagaga fa nodontoin'ny aretina io zaza io. • Domboina: Aza dontoina amin'ny vato ny angadinao. ? Tonga tsy mailaka, tsY matasilo intsony : Nodontoin'ny asa mafy loatra zaza ity ka izany no tsy androsoany amin'ny fianarana.
 Ahitsio"
"Dontonana"," a. : Ny tohan'ny akalana ipetrahan'ny riandriana.
 Ahitsio"
"Dora"," p.t. : Be haim-bava,fatrapidoka tena.
 Ahitsio"
"Dorana"," (dotra) mt.ih. (dory) Ampirehetina, asiana amin' ny afo : Nodoran'ny olona ny tanety. 1 Levonina amin' ny afo : Nodorana ny fitafiany fa matin'ny areti-mifindra izy. • Poretina, terena Nodoran'ny Fanjakana ny mpifehy ny faritany mba hampanao lalana haingana.
 Ahitsio"
"Doranga"," (Ski) a. : Fivelezana amponga na zavatra mikorintsana rehefa manao morenge (na moraingy) na ady totohondry.
 Ahitsio"
"Doraraka"," na Doreraka p. t.: Mipetrapetra-poana tsy manao na inona na inona; kamo sy kalaina. - t.i.f. : Adoraraka, tafadoraraka / midoraraka, fidoraraka, mpidoraraka / idorarahana,fidorarahana.
 Ahitsio"
"Dorehitra"," p.t. : Mena be mangatrakatraka sy mivolon' af o. 1 t.i.f. : Midorehitra, fidorehitra.
 Ahitsio"
"Doretra"," p,t. : Jar. Toretra.
 Ahitsio"
"Doria"," p.mt. : Enti-milaza fotoana lava tsy manam-piafarany, ary matetika ialohan'ny teny mitovy hevitra aminy hoe mandrakizay : Mondrakizay doria!
 Ahitsio"
"Dorkasy"," a: Fikambanam-behivavy protestanta, misy saika isam-piangonana, ka misahana fanaovana asa soa na fiantrana amin'ny mahantra, marary, kamboty.
 Ahitsio"
"Doro"," a. Tsolo; fampirehetana, fanaovana izay hahamasaka na hahakila zavatra : Doro tanety. - t.i.f. : Doroana, voadoro, donoro ( mandoro, fandoro, mpandoro ( andoroana,fandoroana,
 Ahitsio"
"Doroana"," (doro) mt.ih. (doroy) : Ampirehetina, tsoloana afo : Doroy ireto fako ireto.
 Ahitsio"
"Doroboka"," ft. : Enti-milaza zavamaniry be ravina sady maitso na akanjo malalaka be ambany sy mirebareba. - t.i.f. : Adoroboka, tafadoroboka ) midoroboka,fidoroboka, mpidoroboka ( idorobohana, fidorobohana.
 Ahitsio"
"Doroka"," p.t. : Mamo, leon-javapisotro : Doroka isan-kariva ingahy Raire ato atsimo, • H. i. : Rendrika sy tsy mahatsiaro izay ataony intsony. - t.i.f. : Midoroka, fidoroka, mpidoroka (idorohana,fidorohana.
 Ahitsio"
"dororororo","teny entina milaza olona anakiray miveravera,na miretareta, azo ilazana ny olona mamo ihany koa Ahitsio"
"Dory"," a. ; Amponga fampiasa amin'ny lanonana masina fivavahana, tromba.,. Ngeza kokoa izy noho ny anakidoro. Matetika dia miaraka ny feon'ireo amponga roa ireo ka misy midoboka st' mikarantsana; any amin'ny faritany andrefana sy avaratra andrefana no mampiasa azy.
 Ahitsio"
"Dosika"," p.t. : Vaventy sy sala-ma. - t.i.f. : Midosika.
 Ahitsio"
"Dosy"," o. : Jar. Tosy.
 Ahitsio"
"Dotra"," a. : Fahamaizana amin' ny afo, r' Fahaporetana. ? H. o, (p.t.) : Poritra eo am-panaovana raharaha na maika hahavita iavatra : Dotra erys izy nampanao ahy ny akanjony. 14 t.i.f. : Dorana, voadotra / mandotra, fandotra, mpandotra 1 andorana, fandorana i mahadotra.
 Ahitsio"
"Dovy"," a. : Rafy, fahavalo (teny fampiasa amin'ny sikidy). • H.i. : Ray aman-dreny (amin'ny lafin-kevitra hoe fahavalon'ny zanaka ny ray aman-dreny noho izy manakantsakana azy tsy hanao ny sitrapony). ? F.-p. : Manolotra dovy : manala faditra ny vintana mifanoto. / Maty dovy : zaza maty ray sy reny ka lasa mahaleo tena.
 Ahitsio"
